3.397350072861e+00,-5.415719933808e-03,7.138242945075e-03,2.470199346542e+00,9.247706830502e-02,0.000000000000e+00
3.436630010605e+00,-3.792775562033e-03,7.590141147375e-03,2.469850301743e+00,9.200927615166e-02,0.000000000000e+00
3.469460010529e+00,-2.973286667839e-03,7.984983734787e-03,2.469222068787e+00,6.522862613201e-02,0.000000000000e+00
3.495670080185e+00,-2.584722358733e-03,8.522031828761e-03,2.469047546387e+00,4.549400508404e-02,0.000000000000e+00
3.531949996948e+00,-1.875566784292e-03,8.740138262510e-03,2.469169855118e+00,3.984349966049e-02,0.000000000000e+00
3.566270112991e+00,-1.344640040770e-03,8.923510089517e-03,2.469204664230e+00,2.271591499448e-02,0.000000000000e+00
3.594029903412e+00,-1.167597481981e-03,8.838088251650e-03,2.469204664230e+00,1.729302108288e-02,0.000000000000e+00
3.621910095215e+00,-1.034805551171e-03,8.658230304718e-03,2.469134807587e+00,1.103864796460e-02,0.000000000000e+00
3.653170108795e+00,-1.065887045115e-03,8.009045384824e-03,2.469239711761e+00,4.309909418225e-03,0.000000000000e+00
3.680989980698e+00,-1.269460772164e-03,7.462224923074e-03,2.469396352768e+00,3.755420446396e-03,0.000000000000e+00
3.712140083313e+00,-1.508468063548e-03,6.760414689779e-03,2.469588518143e+00,1.545825973153e-02,0.000000000000e+00
3.740250110626e+00,-1.622174633667e-03,6.297236308455e-03,2.469658613205e+00,2.148793265224e-02,0.000000000000e+00
3.771029949188e+00,-1.585900550708e-03,5.850671790540e-03,2.469693422318e+00,2.763652801514e-02,0.000000000000e+00
3.798969984055e+00,-1.593155786395e-03,5.436752457172e-03,2.469798088074e+00,2.413512021303e-02,0.000000000000e+00
3.830140113831e+00,-1.634525135159e-03,5.202619824558e-03,2.470374107361e+00,2.284085750580e-02,0.000000000000e+00
3.857909917831e+00,-1.801509526558e-03,4.896380472928e-03,2.470635890961e+00,2.512720227242e-02,0.000000000000e+00
3.885699987411e+00,-1.871506683528e-03,4.779122304171e-03,2.470740556717e+00,3.443576395512e-02,0.000000000000e+00
3.917490005493e+00,-1.601877738722e-03,5.044097546488e-03,2.470862865448e+00,4.167727380991e-02,0.000000000000e+00
3.944799900055e+00,-1.372485654429e-03,5.217653699219e-03,2.470862865448e+00,3.769134730101e-02,0.000000000000e+00
3.975840091705e+00,-9.318522643298e-04,5.670842714608e-03,2.471543312073e+00,3.476184606552e-02,0.000000000000e+00
4.002089977264e+00,-6.450065993704e-04,5.650398321450e-03,2.471770286560e+00,2.661300823092e-02,0.000000000000e+00
4.028399944305e+00,-4.321939195506e-04,5.418238230050e-03,2.471718072891e+00,1.786041632295e-02,0.000000000000e+00
4.059649944305e+00,-3.419136919547e-04,5.318359471858e-03,2.471735239029e+00,9.770438075066e-03,0.000000000000e+00
4.087450027466e+00,-5.185326444916e-04,4.961595870554e-03,2.471630573273e+00,7.579654455185e-03,0.000000000000e+00
4.118639945984e+00,-8.927301387303e-04,4.913791548461e-03,2.470757961273e+00,1.341948658228e-02,0.000000000000e+00
4.145750045776e+00,-1.365622971207e-03,4.638008773327e-03,2.470094919205e+00,1.688012480736e-02,0.000000000000e+00
4.172480106354e+00,-1.819258555770e-03,4.622616805136e-03,2.469815492630e+00,3.301706165075e-02,0.000000000000e+00
4.202360153198e+00,-1.970849232748e-03,4.901606123894e-03,2.469798088074e+00,4.852369427681e-02,0.000000000000e+00
4.230030059814e+00,-2.006316557527e-03,5.153669044375e-03,2.469833135605e+00,5.259472131729e-02,0.000000000000e+00
4.257830142975e+00,-1.812466769479e-03,5.423479713500e-03,2.469640970230e+00,6.028053164482e-02,0.000000000000e+00
4.287479877472e+00,-1.192595111206e-03,5.970749072731e-03,2.469902753830e+00,6.458702683449e-02,0.000000000000e+00
4.315289974213e+00,-5.049707833678e-04,6.492092274129e-03,2.470094919205e+00,5.494314432144e-02,0.000000000000e+00
4.345789909363e+00,3.833969822153e-04,7.223302498460e-03,2.470234394073e+00,3.879883140326e-02,0.000000000000e+00
4.372729778290e+00,9.103034972213e-04,7.753220386803e-03,2.470304012299e+00,2.219792082906e-02,0.000000000000e+00
4.400529861450e+00,1.279767951928e-03,8.152027614415e-03,2.470304012299e+00,3.827316220850e-03,0.000000000000e+00
4.430039882660e+00,1.395520055667e-03,8.696314878762e-03,2.470182180405e+00,-3.262783866376e-04,0.000000000000e+00
4.457660198212e+00,1.437111059204e-03,9.349193423986e-03,2.470094919205e+00,-8.820523507893e-04,0.000000000000e+00
4.484159946442e+00,1.540741883218e-03,1.004960574210e-02,2.469885349274e+00,9.170444682240e-04,0.000000000000e+00
4.515230178833e+00,1.726762042381e-03,1.044463925064e-02,2.469379186630e+00,5.188740789890e-03,0.000000000000e+00
4.543700218201e+00,2.032993361354e-03,1.075208652765e-02,2.469012737274e+00,5.402555689216e-04,0.000000000000e+00
4.572410106659e+00,2.419066149741e-03,1.090212725103e-02,2.468576192856e+00,-2.518497407436e-03,0.000000000000e+00
4.597640037537e+00,2.909642178565e-03,1.115244254470e-02,2.468401670456e+00,-3.281701356173e-03,0.000000000000e+00
4.623839855194e+00,3.439243882895e-03,1.117808185518e-02,2.468105077744e+00,-1.260219886899e-02,0.000000000000e+00
4.650390148163e+00,4.005627240986e-03,1.109865680337e-02,2.468017816544e+00,-2.408821880817e-02,0.000000000000e+00
4.676270008087e+00,4.641183651984e-03,1.091482304037e-02,2.467860698700e+00,-2.674068510532e-02,0.000000000000e+00
4.714869976044e+00,4.769611172378e-03,9.917298331857e-03,2.468174934387e+00,-5.512601137161e-02,0.000000000000e+00
4.755569934845e+00,4.806524142623e-03,8.758687414229e-03,2.468698501587e+00,-9.205970168114e-02,0.000000000000e+00
4.795229911804e+00,4.424087703228e-03,7.489187642932e-03,2.469344139099e+00,-8.866184949875e-02,0.000000000000e+00
4.823929786682e+00,4.691802896559e-03,6.709133740515e-03,2.469344139099e+00,-7.109940052032e-02,0.000000000000e+00
4.850520133972e+00,4.829421639442e-03,6.022089160979e-03,2.469344139099e+00,-5.352678894997e-02,0.000000000000e+00
4.876760005951e+00,4.994470626116e-03,5.414049606770e-03,2.469152212143e+00,-4.237198829651e-02,0.000000000000e+00
4.903100013733e+00,5.141880363226e-03,4.804585129023e-03,2.469152212143e+00,-4.177597165108e-02,0.000000000000e+00
4.931419849396e+00,4.997003357857e-03,4.099209327251e-03,2.469553709030e+00,-5.060104280710e-02,0.000000000000e+00
4.957660198212e+00,4.694162867963e-03,3.324825316668e-03,2.469518661499e+00,-5.071353912354e-02,0.000000000000e+00
4.983829975128e+00,4.252992570400e-03,2.762590069324e-03,2.469431638718e+00,-3.773575276136e-02,0.000000000000e+00
5.010089874268e+00,3.971857484430e-03,2.709894906729e-03,2.469431638718e+00,-2.148211747408e-02,0.000000000000e+00
5.040810108185e+00,3.980262205005e-03,3.479400184005e-03,2.469902753830e+00,-7.879897952080e-03,0.000000000000e+00
5.067359924316e+00,4.357520490885e-03,4.360911902040e-03,2.469972610474e+00,-2.945262938738e-03,0.000000000000e+00
5.093110084534e+00,4.986552521586e-03,5.274455063045e-03,2.469902753830e+00,-1.154569908977e-02,0.000000000000e+00
5.120019912720e+00,5.601408891380e-03,6.243021227419e-03,2.470077276230e+00,-1.972717046738e-02,0.000000000000e+00
5.151060104370e+00,6.157585419714e-03,7.029050961137e-03,2.470269203186e+00,-4.048082232475e-02,0.000000000000e+00
5.177269935608e+00,6.811587139964e-03,7.669595070183e-03,2.470234394073e+00,-4.903866350651e-02,0.000000000000e+00
5.203499794006e+00,7.300177589059e-03,8.476964198053e-03,2.470478773117e+00,-6.114035844803e-02,0.000000000000e+00
5.234560012817e+00,7.240871898830e-03,9.491975419223e-03,2.470827817917e+00,-8.201104402542e-02,0.000000000000e+00
5.260009765625e+00,7.451738230884e-03,1.055585127324e-02,2.470740556717e+00,-8.015003800392e-02,0.000000000000e+00
5.285439968109e+00,7.395314518362e-03,1.141800917685e-02,2.470583438873e+00,-7.566216588020e-02,0.000000000000e+00
5.311719894409e+00,7.156073581427e-03,1.197119336575e-02,2.470653295517e+00,-7.766968011856e-02,0.000000000000e+00
5.342770099640e+00,6.427785847336e-03,1.191590912640e-02,2.470845222473e+00,-7.949759066105e-02,0.000000000000e+00
5.368460178375e+00,6.226602941751e-03,1.216175034642e-02,2.470810174942e+00,-6.258393824100e-02,0.000000000000e+00
5.395140171051e+00,6.224655546248e-03,1.214512344450e-02,2.470705747604e+00,-4.346302151680e-02,0.000000000000e+00
5.424089908600e+00,6.434797309339e-03,1.189763471484e-02,2.470984697342e+00,-3.859440982342e-02,0.000000000000e+00
5.450880050659e+00,6.872587837279e-03,1.202662847936e-02,2.471316337585e+00,-5.164279043674e-02,0.000000000000e+00
5.477089881897e+00,7.244324777275e-03,1.214524172246e-02,2.471613168716e+00,-5.682978034019e-02,0.000000000000e+00
5.503260135651e+00,7.599824573845e-03,1.224092859775e-02,2.471648216248e+00,-5.469106137753e-02,0.000000000000e+00
5.541079998016e+00,7.393742911518e-03,1.127093657851e-02,2.472258806229e+00,-8.002676069736e-02,0.000000000000e+00
5.570600032806e+00,8.077015168965e-03,1.139232516289e-02,2.472835063934e+00,-7.859532535076e-02,0.000000000000e+00
5.597350120544e+00,8.897542953491e-03,1.148727536201e-02,2.473061800003e+00,-7.434359192848e-02,0.000000000000e+00
5.623819828033e+00,9.557859972119e-03,1.120631303638e-02,2.473044395447e+00,-8.512881398201e-02,0.000000000000e+00
5.653349876404e+00,9.639886207879e-03,1.057570800185e-02,2.472573280334e+00,-1.090421080589e-01,0.000000000000e+00
5.679900169373e+00,9.604759514332e-03,1.038102433085e-02,2.472346067429e+00,-1.069616079330e-01,0.000000000000e+00
5.706089973450e+00,9.236393496394e-03,1.025640219450e-02,2.472032070160e+00,-1.028566807508e-01,0.000000000000e+00
5.743340015411e+00,7.496742065996e-03,9.423523209989e-03,2.471752882004e+00,-1.160024106503e-01,0.000000000000e+00
5.777649879456e+00,5.989592056721e-03,8.819498121738e-03,2.471525907516e+00,-9.544730186462e-02,0.000000000000e+00
5.803730010986e+00,4.929624497890e-03,8.407143875957e-03,2.471438646317e+00,-6.406170129776e-02,0.000000000000e+00
5.832029819489e+00,3.511394606903e-03,7.227176800370e-03,2.471613168716e+00,-3.542797267437e-02,0.000000000000e+00
5.858280181885e+00,2.061950042844e-03,5.903711076826e-03,2.471508502960e+00,-7.084432989359e-03,0.000000000000e+00
5.884890079498e+00,9.118423331529e-04,4.559233784676e-03,2.471089601517e+00,2.338487654924e-02,0.000000000000e+00
5.915530204773e+00,3.297021612525e-04,3.709495533258e-03,2.470042228699e+00,7.467794418335e-02,0.000000000000e+00
5.941909790039e+00,8.497061207891e-05,3.097487613559e-03,2.469658613205e+00,8.346061408520e-02,0.000000000000e+00
5.968339920044e+00,1.626871526241e-04,2.901547122747e-03,2.469466447830e+00,8.204838633537e-02,0.000000000000e+00
5.994070053101e+00,4.233778454363e-04,2.858152613044e-03,2.469431638718e+00,8.360874652863e-02,0.000000000000e+00
6.024439811707e+00,1.231457572430e-03,3.161587752402e-03,2.469745635986e+00,9.211628139019e-02,0.000000000000e+00
6.050559997559e+00,1.754836644977e-03,2.965200692415e-03,2.469955205917e+00,7.109567523003e-02,0.000000000000e+00
6.078730106354e+00,2.291097771376e-03,2.805062569678e-03,2.470600605011e+00,5.983290076256e-02,0.000000000000e+00
6.109330177307e+00,2.713456517085e-03,2.573887351900e-03,2.471002340317e+00,5.163387954235e-02,0.000000000000e+00
6.136000156403e+00,2.769024576992e-03,2.060364931822e-03,2.470827817917e+00,3.999038040638e-02,0.000000000000e+00
6.162209987640e+00,2.763637807220e-03,1.903531607240e-03,2.470705747604e+00,4.230462759733e-02,0.000000000000e+00
6.191760063171e+00,3.039598232135e-03,2.469346392900e-03,2.470548391342e+00,4.979614913464e-02,0.000000000000e+00
6.230150222778e+00,3.720786888152e-03,4.407672211528e-03,2.470286846161e+00,5.462415516376e-02,0.000000000000e+00
6.276730060577e+00,4.444112069905e-03,7.129156030715e-03,2.470112085342e+00,4.514935612679e-02,0.000000000000e+00
6.311429977417e+00,3.773567732424e-03,8.530364371836e-03,2.470025062561e+00,3.163906931877e-02,0.000000000000e+00
6.342669963837e+00,2.575126476586e-03,9.569640271366e-03,2.469937562943e+00,2.143029868603e-02,0.000000000000e+00
6.373680114746e+00,1.026903279126e-03,1.044024433941e-02,2.469536304474e+00,4.773829877377e-02,0.000000000000e+00
6.401539802551e+00,-5.101542919874e-04,1.115165650845e-02,2.469082355499e+00,7.713231444359e-02,0.000000000000e+00
6.432509899139e+00,-1.416970044374e-03,1.173860020936e-02,2.468995094299e+00,9.996798634529e-02,0.000000000000e+00
6.460619926453e+00,-2.607632894069e-03,1.226537115872e-02,2.469047546387e+00,1.100916266441e-01,0.000000000000e+00
6.491630077362e+00,-3.336832392961e-03,1.267439778894e-02,2.469518661499e+00,1.300267577171e-01,0.000000000000e+00
6.519830226898e+00,-4.461651667953e-03,1.291272789240e-02,2.469920396805e+00,1.489139199257e-01,0.000000000000e+00
6.552360057831e+00,-4.682478494942e-03,1.261018868536e-02,2.470408916473e+00,1.768734157085e-01,0.000000000000e+00
6.580170154572e+00,-5.505025386810e-03,1.213822141290e-02,2.470635890961e+00,1.837578713894e-01,0.000000000000e+00
6.608139991760e+00,-5.685129668564e-03,1.141952257603e-02,2.470722913742e+00,2.005199790001e-01,0.000000000000e+00
6.639319896698e+00,-4.581226035953e-03,1.071828883141e-02,2.470757961273e+00,2.240605950356e-01,0.000000000000e+00
6.666999816895e+00,-3.499018028378e-03,1.038889586926e-02,2.470827817917e+00,2.127811610699e-01,0.000000000000e+00
6.696650028229e+00,-1.403359696269e-03,1.024616230279e-02,2.470862865448e+00,2.031898796558e-01,0.000000000000e+00
6.724430084229e+00,6.824000738561e-04,1.023551262915e-02,2.470670700073e+00,1.549893021584e-01,0.000000000000e+00
6.755479812622e+00,3.036565613002e-03,1.034561917186e-02,2.470339059830e+00,1.126414388418e-01,0.000000000000e+00
6.781070232391e+00,4.539045970887e-03,1.065561920404e-02,2.470252037048e+00,6.521619856358e-02,0.000000000000e+00
6.808189868927e+00,5.737156607211e-03,1.113654114306e-02,2.470164537430e+00,2.890527993441e-02,0.000000000000e+00
6.835939884186e+00,6.473387125880e-03,1.166455261409e-02,2.470321655273e+00,-8.030649274588e-03,0.000000000000e+00
6.866899967194e+00,6.772214546800e-03,1.200573891401e-02,2.470565795898e+00,-2.276694029570e-02,0.000000000000e+00
6.893310070038e+00,7.030305918306e-03,1.223212853074e-02,2.470653295517e+00,-1.837353780866e-02,0.000000000000e+00
6.924359798431e+00,7.262962870300e-03,1.197922136635e-02,2.470845222473e+00,-2.765171229839e-02,0.000000000000e+00
6.951379776001e+00,7.560610771179e-03,1.185172423720e-02,2.471002340317e+00,-3.129010647535e-02,0.000000000000e+00
6.977880001068e+00,7.884883321822e-03,1.160949841142e-02,2.471124649048e+00,-3.181961178780e-02,0.000000000000e+00
7.011020183563e+00,8.051129989326e-03,1.121257524937e-02,2.471299171448e+00,-3.779170662165e-02,0.000000000000e+00
7.053840160370e+00,8.133465424180e-03,1.075955014676e-02,2.471875190735e+00,-5.639570951462e-02,0.000000000000e+00
7.097179889679e+00,8.499451912940e-03,1.096920575947e-02,2.472782373428e+00,-6.309932470322e-02,0.000000000000e+00
7.131899833679e+00,9.530137293041e-03,1.149765681475e-02,2.474021911621e+00,-6.689609587193e-02,0.000000000000e+00
7.158569812775e+00,1.065281406045e-02,1.199104171246e-02,2.474650144577e+00,-6.188797950745e-02,0.000000000000e+00
7.188169956207e+00,1.132550649345e-02,1.200967468321e-02,2.475330829620e+00,-7.206451892853e-02,0.000000000000e+00
7.213829994202e+00,1.204367354512e-02,1.221102382988e-02,2.475522756577e+00,-7.333596050739e-02,0.000000000000e+00
7.240029811859e+00,1.235630922019e-02,1.251155138016e-02,2.475470304489e+00,-7.828558981419e-02,0.000000000000e+00
7.266679763794e+00,1.228868961334e-02,1.308480463922e-02,2.475313186646e+00,-9.066016972065e-02,0.000000000000e+00
7.296279907227e+00,1.172266807407e-02,1.382405031472e-02,2.474999427795e+00,-9.296099841595e-02,0.000000000000e+00
7.322010040283e+00,1.144533790648e-02,1.484873611480e-02,2.474650144577e+00,-7.062453031540e-02,0.000000000000e+00
7.348159790039e+00,1.119105145335e-02,1.560803875327e-02,2.474108934402e+00,-6.368568539619e-02,0.000000000000e+00
7.378200054169e+00,1.059994101524e-02,1.560923270881e-02,2.473358392715e+00,-6.714184582233e-02,0.000000000000e+00
7.403979778290e+00,1.021004095674e-02,1.557553187013e-02,2.473009347916e+00,-5.663241446018e-02,0.000000000000e+00
7.430210113525e+00,9.701396338642e-03,1.511754095554e-02,2.472695350647e+00,-4.232735186815e-02,0.000000000000e+00
7.457099914551e+00,9.322391822934e-03,1.440493017435e-02,2.472607851028e+00,-3.145350515842e-02,0.000000000000e+00
7.487740039825e+00,8.917571976781e-03,1.330399513245e-02,2.472503423691e+00,-1.812357455492e-02,0.000000000000e+00
7.515190124512e+00,8.695643395185e-03,1.267000474036e-02,2.472503423691e+00,-1.652637124062e-02,0.000000000000e+00
7.543179988861e+00,8.321350440383e-03,1.227099914104e-02,2.472607851028e+00,-1.252163574100e-02,0.000000000000e+00
7.572939872742e+00,7.999177090824e-03,1.203451585025e-02,2.472520589828e+00,-2.519123489037e-03,0.000000000000e+00
7.600170135498e+00,7.903248071671e-03,1.199690345675e-02,2.472520589828e+00,1.633516699076e-02,0.000000000000e+00
7.626450061798e+00,8.394170552492e-03,1.191879063845e-02,2.472904682159e+00,2.614879608154e-02,0.000000000000e+00
7.656159877777e+00,9.531041607261e-03,1.161120459437e-02,2.473253965378e+00,3.108743950725e-02,0.000000000000e+00
7.682179927826e+00,1.116562262177e-02,1.149607449770e-02,2.473480701447e+00,1.305213943124e-02,0.000000000000e+00
7.708670139313e+00,1.292192935944e-02,1.133321970701e-02,2.473707675934e+00,-1.746419072151e-02,0.000000000000e+00
7.737659931183e+00,1.440039277077e-02,1.090049929917e-02,2.473445892334e+00,-6.797115504742e-02,0.000000000000e+00
7.764120101929e+00,1.553723216057e-02,1.045691128820e-02,2.473288536072e+00,-1.024833917618e-01,0.000000000000e+00
7.790339946747e+00,1.614993438125e-02,1.005092635751e-02,2.473201274872e+00,-1.249001920223e-01,0.000000000000e+00
7.820469856262e+00,1.603833958507e-02,9.797956794500e-03,2.473061800003e+00,-1.461900174618e-01,0.000000000000e+00
7.863140106201e+00,1.441780198365e-02,9.475359693170e-03,2.473149061203e+00,-1.777853369713e-01,0.000000000000e+00
7.908830165863e+00,1.364423893392e-02,9.013565257192e-03,2.473184108734e+00,-1.909230351448e-01,0.000000000000e+00
7.943250179291e+00,1.496475934982e-02,8.433321490884e-03,2.472154140472e+00,-1.719915866852e-01,0.000000000000e+00
7.969429969788e+00,1.629456132650e-02,8.076886646450e-03,2.471787691116e+00,-1.497784256935e-01,0.000000000000e+00
7.995749950409e+00,1.643303781748e-02,7.990900427103e-03,2.471718072891e+00,-1.480629444122e-01,0.000000000000e+00
8.024900436401e+00,1.534263417125e-02,8.094120770693e-03,2.472084283829e+00,-1.472135186195e-01,0.000000000000e+00
8.051219940186e+00,1.422971487045e-02,8.226717822254e-03,2.472258806229e+00,-1.137608885765e-01,0.000000000000e+00
8.077480316162e+00,1.319460477680e-02,8.486459963024e-03,2.472415924072e+00,-7.308568060398e-02,0.000000000000e+00
8.103690147400e+00,1.240614429116e-02,8.804773911834e-03,2.472468376160e+00,-4.293899238110e-02,0.000000000000e+00
8.130029678345e+00,1.195861771703e-02,9.221316315234e-03,2.472730159760e+00,-2.951543778181e-02,0.000000000000e+00
8.159399986267e+00,1.154634729028e-02,9.481100365520e-03,2.472939491272e+00,-1.088427565992e-02,0.000000000000e+00
8.185540199280e+00,1.144619472325e-02,9.557559154928e-03,2.472712755203e+00,-5.671982653439e-03,0.000000000000e+00
