Time (sec), Accel X (m/s^2), Accel Y (m/s^2), Accel Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s), Mag X (μT), Mag Y (μT), Mag Z (μT), Quat X, Quat Y, Quat Z, Quat W, Roll (deg), Pitch (deg), Yaw (deg), Δdistance (m), ΔYaw (rad), ΔX (m), ΔY (m)
2.21215,0.254466,0.166973,-9.50115,0.000352008,0.000945251,0.00135473,-2.7144e-05,-2.21405e-06,1.04334e-05,0.0383947,-0.999139,-0.00811552,0.013493,179.011,358.491,184.414,0,0,0,0,
2.23857,0.242463,0.148674,-9.5082,0.000372786,0.00140702,-0.000749394,-2.76241e-05,-2.70155e-06,1.06721e-05,0.0386275,-0.99913,-0.00810453,0.0135027,179.012,358.49,184.441,0,0,0,0,
2.26801,0.252065,0.155536,-9.51525,-0.00119888,-0.000163745,0.000836931,-2.7318e-05,-2.7513e-06,1.08981e-05,0.0391047,-0.999111,-0.00810103,0.0134996,179.012,358.491,184.496,0,0,0,0,
2.29424,0.249665,0.155536,-9.49646,-0.00063502,0.000350829,-0.000773299,-2.77296e-05,-2.78185e-06,1.09718e-05,0.0394191,-0.999099,-0.00809355,0.013515,179.012,358.489,184.532,0,0,0,0,
2.32237,0.240062,0.16926,-9.51055,0.000396257,0.000828391,-0.00123075,-2.72277e-05,-3.31643e-06,1.02897e-05,0.0400612,-0.999073,-0.00810009,0.0135232,179.01,358.489,184.606,0,0,0,0,
2.36088,0.249665,0.173834,-9.49411,0.0014319,0.000287283,-0.00118054,-2.6758e-05,-2.72166e-06,1.029e-05,0.0409071,-0.999038,-0.00810508,0.0135355,179.008,358.488,184.703,0,0,0,0,
2.4004,0.256866,0.166973,-9.527,0.00141695,-0.00079599,-0.00112227,-2.72461e-05,-3.12933e-06,1.0356e-05,0.0415969,-0.99901,-0.00810832,0.013562,179.007,358.486,184.782,0,0,0,0,
2.43999,0.249665,0.16926,-9.50585,-0.00120531,0.000805534,-4.14327e-05,-2.71386e-05,-3.33009e-06,1.03978e-05,0.0425074,-0.998971,-0.00812223,0.0135601,179.004,358.487,184.886,0,0,0,0,
2.47455,0.247264,0.171547,-9.51995,-0.000708029,-0.000730099,0.000518046,-2.65219e-05,-2.40962e-06,1.04446e-05,0.04273,-0.998962,-0.00813164,0.0135248,179.003,358.491,184.912,0,0,0,0,
2.50063,0.252065,0.176122,-9.5176,0.000364264,-0.000176048,0.000505894,-2.66974e-05,-2.55328e-06,1.04458e-05,0.0427779,-0.99896,-0.00813927,0.0135019,179.002,358.494,184.917,0,0,0,0,
2.52679,0.266469,0.185271,-9.49881,-0.000679148,-0.000180179,-0.00108858,-2.65508e-05,-2.6412e-06,1.02051e-05,0.0428986,-0.998954,-0.00817724,0.013535,178.997,358.491,184.931,0,0,0,0,
2.55638,0.235261,0.148674,-9.49881,0.000370119,-0.000686454,0.000496354,-2.60458e-05,-2.34723e-06,1.06781e-05,0.042911,-0.998954,-0.00816182,0.0135423,178.999,358.49,184.933,0,0,0,0,
2.58253,0.23286,0.164685,-9.49881,0.000352496,-0.000134481,0.000485234,-2.63811e-05,-1.98627e-06,1.06e-05,0.0426349,-0.998966,-0.00815521,0.0134954,179,358.495,184.901,0,0,0,0,
2.60919,0.252065,0.16926,-9.49411,-0.00118462,0.000897991,-0.00107072,-2.65969e-05,-2.01694e-06,1.07951e-05,0.0423331,-0.998979,-0.00814948,0.0135075,179.001,358.493,184.866,0,0,0,0,
2.63847,0.259267,0.160111,-9.5082,-9.9387e-05,-0.000154505,0.00105697,-2.7165e-05,-2.83293e-06,1.06141e-05,0.0425977,-0.998968,-0.00816968,0.0135024,178.998,358.494,184.897,0,0,0,0,
2.66441,0.249665,0.171547,-9.527,-9.4654e-05,0.000891434,0.000512384,-2.73832e-05,-3.09547e-06,1.02987e-05,0.042986,-0.998951,-0.00816193,0.0135113,178.999,358.493,184.941,0,0,0,0,
2.69079,0.244863,0.157823,-9.48706,-6.51218e-05,-0.000733906,0.000500504,-2.77549e-05,-2.47318e-06,1.08403e-05,0.0430232,-0.998949,-0.00816943,0.0135334,178.998,358.491,184.945,0,0,0,0,
2.71726,0.244863,0.166973,-9.5129,-4.95091e-05,-0.000698963,-0.000549398,-2.69628e-05,-2.32238e-06,1.02184e-05,0.0429194,-0.998954,-0.00817239,0.013521,178.998,358.492,184.934,0,0,0,0,
2.74657,0.240062,0.182984,-9.49176,-5.85299e-05,-0.000180105,5.81071e-05,-2.7335e-05,-2.21041e-06,1.03258e-05,0.0426367,-0.998966,-0.00820882,0.0134989,178.994,358.495,184.901,0,0,0,0,
2.77249,0.240062,0.153249,-9.48001,-6.82566e-05,0.000867052,5.53392e-05,-2.74815e-05,-2.43166e-06,1.0364e-05,0.0425528,-0.998969,-0.00818437,0.0135013,178.997,358.494,184.891,0,0,0,0,
2.79885,0.237661,0.16926,-9.49881,-7.75196e-05,-0.000212813,-0.000479102,-2.67915e-05,-3.08086e-06,1.06486e-05,0.0429034,-0.998955,-0.00816715,0.0134937,178.998,358.495,184.932,0,0,0,0,
2.82528,0.235261,0.155536,-9.49646,-9.88562e-05,-0.000215193,-0.000481319,-2.63415e-05,-2.70944e-06,1.03431e-05,0.043174,-0.998943,-0.00813951,0.0134828,179.001,358.497,184.963,0,0,0,0,
2.85445,0.254466,0.141812,-9.50585,0.00149102,0.000813849,-0.000472084,-2.63187e-05,-2.68948e-06,9.86959e-06,0.0433467,-0.998936,-0.00812132,0.0135176,179.003,358.493,184.982,0,0,0,0,
2.88072,0.23286,0.178409,-9.5176,0.000406474,0.00025581,-0.000462119,-2.60415e-05,-2.98232e-06,1.03346e-05,0.0437185,-0.99892,-0.00811286,0.0135126,179.003,358.494,185.025,0,0,0,0,
2.90709,0.256866,0.166973,-9.50115,0.000399632,-0.000794949,0.00111775,-2.66419e-05,-2.3986e-06,1.03743e-05,0.0437361,-0.998919,-0.00813396,0.0135109,179.001,358.494,185.027,0,0,0,0,
2.93337,0.252065,0.155536,-9.5223,-0.00165902,-0.000237811,0.000582784,-2.67743e-05,-2.54623e-06,1.04009e-05,0.0437433,-0.998919,-0.00813534,0.0134972,179.001,358.496,185.028,0,0,0,0,
2.96276,0.240062,0.171547,-9.50585,-0.000565037,0.000743378,1.01589e-05,-2.68829e-05,-2.67178e-06,1.07593e-05,0.043863,-0.998913,-0.00812685,0.0134917,179.002,358.496,185.042,0,0,0,0,
2.99004,0.254466,0.178409,-9.46356,0.000475422,-0.000280546,0.00107328,-2.64059e-05,-2.71117e-06,1.04116e-05,0.0440079,-0.998907,-0.0081398,0.0134804,179,358.498,185.058,0,0,0,0,
3.01848,0.247264,0.164685,-9.51525,0.000440273,0.00023959,0.000502892,-2.66232e-05,-2.74627e-06,1.04247e-05,0.0441649,-0.9989,-0.00814008,0.0134928,179,358.497,185.076,0,0,0,0,
3.0479,0.256866,0.185271,-9.49881,-0.00109892,-0.000259671,0.000454895,-2.69766e-05,-2.68561e-06,1.05926e-05,0.0442537,-0.998896,-0.00820925,0.0134802,178.992,358.498,185.087,0,0,0,0,
3.07412,0.240062,0.164685,-9.51995,-0.00105911,-0.000754084,0.000952527,-2.69826e-05,-2.46637e-06,1.0543e-05,0.0442069,-0.998898,-0.00822941,0.0134644,178.989,358.5,185.081,0,0,0,0,
3.09977,0.26887,0.162398,-9.47531,-0.00048939,0.000814665,0.000412911,-2.72547e-05,-2.33379e-06,1.02579e-05,0.04405,-0.998904,-0.00824209,0.0135153,178.988,358.494,185.063,0,0,0,0,
3.12593,0.242463,0.171547,-9.527,5.32027e-05,-0.00025019,-0.000113528,-2.74242e-05,-2.24709e-06,1.03229e-05,0.0438161,-0.998914,-0.00826041,0.0134906,178.986,358.497,185.036,0,0,0,0,
3.1625,0.261668,0.178409,-9.48706,0.000556229,0.000298966,-0.00011773,-2.75792e-05,-2.5291e-06,1.03761e-05,0.0436533,-0.998921,-0.00830071,0.0134746,178.982,358.499,185.018,0,0,0,0,
3.2035,0.266469,0.148674,-9.50115,-2.70344e-05,0.000797464,-0.000616506,-2.72029e-05,-2.66158e-06,1.06607e-05,0.0437533,-0.998917,-0.0082397,0.0134935,178.989,358.497,185.029,0,0,0,0,
3.24303,0.237661,0.166973,-9.49881,-4.98518e-05,-0.000247337,-9.06475e-05,-2.74784e-05,-2.74637e-06,9.87834e-06,0.0439232,-0.99891,-0.00822232,0.0134611,178.991,358.5,185.049,0,0,0,0,
3.27713,0.249665,0.173834,-9.46356,0.000461863,-0.000199916,-8.22134e-05,-2.71996e-05,-2.35399e-06,9.81288e-06,0.0438104,-0.998916,-0.00819043,0.0134585,178.995,358.5,185.036,0,0,0,0,
3.30307,0.26887,0.173834,-9.5035,0.00098419,0.000341406,-0.000622615,-2.68676e-05,-2.5118e-06,1.00474e-05,0.0437724,-0.998917,-0.00818983,0.0134901,178.994,358.497,185.031,0,0,0,0,
3.32882,0.264068,0.164685,-9.46826,-7.62269e-05,0.000312639,0.000408072,-2.63915e-05,-2.60692e-06,1.02034e-05,0.0438368,-0.998914,-0.00819138,0.0135214,178.994,358.493,185.039,0,0,0,0,
3.35835,0.23046,0.1441,-9.5176,0.00149923,-0.000723276,-0.00013971,-2.66801e-05,-2.28223e-06,1.05245e-05,0.043578,-0.998926,-0.0081574,0.0134834,178.999,358.497,185.009,0,0,0,0,
3.38449,0.252065,0.178409,-9.51525,-0.000117505,0.000324715,-0.000133056,-2.70657e-05,-2.2178e-06,9.99872e-06,0.0433665,-0.998935,-0.00816404,0.0134936,178.998,358.496,184.985,0,0,0,0,
3.41105,0.244863,0.162398,-9.527,-0.000124425,0.000816034,-0.000620987,-2.72999e-05,-2.43267e-06,1.06494e-05,0.0432646,-0.998939,-0.00817191,0.013502,178.997,358.495,184.973,0,0,0,0,
3.43691,0.237661,0.153249,-9.52465,0.000907568,-0.00022386,-8.46423e-05,-2.69259e-05,-2.29862e-06,1.05852e-05,0.0431333,-0.998945,-0.00816306,0.0134792,178.999,358.497,184.958,0,0,0,0,
3.46678,0.264068,0.155536,-9.50115,-0.000664594,0.000322834,-0.000622686,-2.73303e-05,-2.55801e-06,1.0175e-05,0.043105,-0.998946,-0.00815041,0.0135202,179,358.492,184.955,0,0,0,0,
3.49328,0.259267,0.166973,-9.46826,0.000393119,0.000307463,-0.00060555,-2.69525e-05,-2.90405e-06,1.05242e-05,0.0433516,-0.998935,-0.00813731,0.0135469,179.001,358.49,184.983,0,0,0,0,
3.51921,0.252065,0.173834,-9.5223,0.000374401,-0.000708217,0.000436839,-2.69685e-05,-2.86786e-06,1.07442e-05,0.0436131,-0.998924,-0.00812938,0.0135423,179.001,358.49,185.013,0,0,0,0,
3.54589,0.244863,0.16926,-9.51995,0.000888379,0.000858348,0.000441067,-2.72574e-05,-3.11782e-06,1.0382e-05,0.0439838,-0.998907,-0.0081419,0.0135861,178.999,358.486,185.056,0,0,0,0,
3.57534,0.240062,0.178409,-9.49411,-0.0011773,-0.000772903,0.000447184,-2.67754e-05,-2.86463e-06,1.0511e-05,0.0443499,-0.99889,-0.00818062,0.0135913,178.994,358.486,185.098,0,0,0,0,
3.6017,0.216056,0.166973,-9.5223,0.000411605,0.00027745,0.00146447,-2.66007e-05,-2.84046e-06,1.02468e-05,0.0445813,-0.99888,-0.00815091,0.0135638,178.997,358.489,185.124,0,0,0,0,
3.62778,0.252065,0.178409,-9.49176,-0.000114771,-0.000749314,-0.000138104,-2.70279e-05,-3.36383e-06,1.00613e-05,0.0450759,-0.998858,-0.00815509,0.0135636,178.996,358.489,185.181,0,0,0,0,
3.65729,0.235261,0.185271,-9.51525,-0.000613449,0.000279875,0.000910219,-2.73763e-05,-3.10088e-06,1.02422e-05,0.0456476,-0.998832,-0.00819038,0.0135606,178.991,358.491,185.247,0,0,0,0,
3.68344,0.247264,0.178409,-9.50115,0.000961117,0.000798354,0.000385132,-2.74962e-05,-2.47448e-06,1.03152e-05,0.0455868,-0.998835,-0.00822329,0.0135557,178.988,358.491,185.24,0,0,0,0,
3.70959,0.276071,0.1441,-9.49881,-0.000110712,-0.000253214,-0.000671785,-2.70457e-05,-2.06183e-06,1.03736e-05,0.0452403,-0.99885,-0.00819424,0.0135794,178.991,358.488,185.2,0,0,0,0,
3.7359,0.247264,0.171547,-9.48236,0.00041385,-0.000216132,0.000905555,-2.70176e-05,-2.06344e-06,1.08976e-05,0.0448244,-0.998869,-0.00819868,0.0135661,178.991,358.489,185.152,0,0,0,0,
3.76224,0.254466,0.162398,-9.51525,-0.00116373,0.000820227,0.000887465,-2.70101e-05,-2.32986e-06,1.09832e-05,0.044578,-0.99888,-0.00820456,0.0135753,178.991,358.488,185.124,0,0,0,0,
3.79461,0.261668,0.173834,-9.49411,0.000426808,-0.000783008,-0.000188705,-2.72727e-05,-2.73738e-06,1.09621e-05,0.0444767,-0.998884,-0.00823013,0.0135598,178.988,358.49,185.112,0,0,0,0,
3.82127,0.249665,0.155536,-9.5082,0.000938291,-0.000251465,-0.000192232,-2.7437e-05,-2.76706e-06,1.10186e-05,0.0445885,-0.99888,-0.00819843,0.0135444,178.992,358.491,185.125,0,0,0,0,
3.85083,0.240062,0.164685,-9.50585,-0.000104837,0.000248332,0.000328109,-2.72284e-05,-2.78737e-06,1.07402e-05,0.044761,-0.998872,-0.00821723,0.0135302,178.99,358.493,185.145,0,0,0,0,
3.87809,0.256866,0.153249,-9.49881,-9.98452e-05,-0.000257757,-0.000688557,-2.68814e-05,-2.7873e-06,1.08883e-05,0.0449245,-0.998865,-0.00819513,0.0135428,178.992,358.492,185.164,0,0,0,0,
3.90326,0.264068,0.166973,-9.49646,0.000424201,0.000780584,0.000357784,-2.69322e-05,-2.79685e-06,1.04824e-05,0.0450659,-0.998858,-0.00819794,0.0135866,178.991,358.487,185.18,0,0,0,0,
3.92927,0.254466,0.16926,-9.51525,0.000898268,-0.000295162,0.000353266,-2.72295e-05,-3.07052e-06,1.04619e-05,0.045345,-0.998845,-0.00818851,0.013593,178.992,358.487,185.212,0,0,0,0,
3.96371,0.266469,0.155536,-9.48471,0.000389768,0.000182692,-0.000203162,-2.74667e-05,-2.59148e-06,1.07143e-05,0.0454106,-0.998842,-0.00818353,0.0136193,178.992,358.484,185.219,0,0,0,0,
4.00319,0.237661,0.166973,-9.47531,0.000387592,-0.000831842,0.000318252,-2.72311e-05,-2.69243e-06,1.12551e-05,0.0454207,-0.998842,-0.00815887,0.0135846,178.995,358.487,185.221,0,0,0,0,
4.04272,0.240062,0.16926,-9.5129,0.000397783,0.000240406,-0.000730276,-2.67657e-05,-2.74119e-06,1.08692e-05,0.0455453,-0.998837,-0.00814344,0.0135568,178.997,358.491,185.235,0,0,0,0,
4.08204,0.266469,0.155536,-9.48236,0.000876492,0.000235956,-0.000690654,-2.61859e-05,-3.47268e-06,1.06732e-05,0.046317,-0.998802,-0.0081454,0.0135632,178.995,358.491,185.323,0,0,0,0,
4.12441,0.249665,0.178409,-9.50585,-0.000194419,0.000177382,0.000388298,-2.66894e-05,-3.5159e-06,1.01307e-05,0.0475851,-0.998741,-0.00815734,0.0135979,178.992,358.488,185.469,0,0,0,0,
4.16393,0.252065,0.153249,-9.50115,-0.000181003,-0.000379452,0.0003612,-2.68616e-05,-3.88526e-06,1.02792e-05,0.0487575,-0.998685,-0.00809333,0.013625,178.997,358.486,185.603,0,0,0,0,
4.20926,0.252065,0.187558,-9.50115,0.000353921,-0.000295326,0.000882369,-2.68025e-05,-3.24638e-06,1.03822e-05,0.0496722,-0.99864,-0.00812075,0.0136234,178.993,358.487,185.708,0,0,0,0,
4.24888,0.254466,0.153249,-9.48706,-0.00021537,-0.000299212,0.000338055,-2.7253e-05,-2.6835e-06,1.04096e-05,0.0496523,-0.998641,-0.00809103,0.013627,178.996,358.486,185.706,0,0,0,0,
4.29186,0.259267,0.173834,-9.5035,0.000385307,-0.000296129,0.000367403,-2.70997e-05,-2.3252e-06,1.04362e-05,0.0490213,-0.998672,-0.00815581,0.013583,178.99,358.491,185.634,0,0,0,0,
4.33088,0.242463,0.176122,-9.5223,-0.000729911,-0.0013016,0.000415951,-2.74318e-05,-2.57665e-06,9.42805e-06,0.048663,-0.99869,-0.00817336,0.0135652,178.989,358.493,185.593,0,0,0,0,
4.37033,0.235261,0.189846,-9.49646,-0.000208566,0.000817955,-0.00115876,-2.75752e-05,-2.3406e-06,9.92111e-06,0.048187,-0.998713,-0.00821846,0.013549,178.984,358.495,185.538,0,0,0,0,
4.41266,0.249665,0.162398,-9.51995,-0.00229017,-0.000730751,-7.32355e-05,-2.72488e-05,-2.62e-06,9.82654e-06,0.0478176,-0.998731,-0.00823447,0.0135252,178.983,358.497,185.496,0,0,0,0,
4.4521,0.254466,0.164685,-9.47766,0.000368381,-0.000184324,-0.00056294,-2.71241e-05,-2.35483e-06,1.01331e-05,0.047459,-0.998748,-0.00825099,0.0135088,178.982,358.499,185.454,0,0,0,0,
4.48658,0.237661,0.173834,-9.48941,0.000828702,0.000376532,-6.52e-05,-2.7919e-05,-2.63688e-06,1.00318e-05,0.0473541,-0.998753,-0.00825827,0.0134871,178.981,358.501,185.442,0,0,0,0,
4.5147,0.244863,0.176122,-9.49176,0.000294982,-0.000148173,-0.000593901,-2.78506e-05,-2.70274e-06,1.04232e-05,0.047268,-0.998757,-0.00825785,0.0134949,178.981,358.5,185.433,0,0,0,0,
4.54221,0.23286,0.153249,-9.51055,-0.000213329,0.00036566,0.000472959,-2.75432e-05,-2.73902e-06,1.06796e-05,0.0472413,-0.998759,-0.00823186,0.0134893,178.984,358.501,185.429,0,0,0,0,
4.57189,0.254466,0.171547,-9.50115,-0.000680329,-0.000166919,0.00094666,-2.69317e-05,-2.76756e-06,1.02392e-05,0.0472537,-0.998758,-0.0082474,0.0134854,178.983,358.501,185.431,0,0,0,0,
4.59793,0.254466,0.16926,-9.50115,0.000897422,-0.000690773,0.000939123,-2.64267e-05,-2.50707e-06,1.03285e-05,0.0471599,-0.998762,-0.00825921,0.0134828,178.981,358.501,185.42,0,0,0,0,
4.624,0.254466,0.160111,-9.5129,0.000347916,0.00035567,0.000375122,-2.63717e-05,-2.34809e-06,1.01324e-05,0.0469521,-0.998772,-0.00824233,0.0135029,178.984,358.499,185.396,0,0,0,0,
4.65356,0.247264,0.16926,-9.5035,-0.000208437,-0.00172186,0.000867333,-2.66735e-05,-2.42392e-06,1.06231e-05,0.0467116,-0.998783,-0.00823056,0.0134951,178.985,358.499,185.369,0,0,0,0,
4.68151,0.252065,0.171547,-9.5035,-0.00175638,0.000931546,-0.000200026,-2.65342e-05,-2.29673e-06,1.00735e-05,0.0464724,-0.998794,-0.0082327,0.013501,178.985,358.498,185.341,0,0,0,0,
4.70965,0.249665,0.162398,-9.50585,0.000379376,-0.00167172,0.00032879,-2.64405e-05,-2.21347e-06,9.9692e-06,0.0461781,-0.998808,-0.008234,0.0134785,178.986,358.501,185.307,0,0,0,0,
4.74047,0.247264,0.171547,-9.47766,0.000340395,-5.78538e-05,0.000330314,-2.70614e-05,-2.15213e-06,1.05335e-05,0.0456556,-0.998833,-0.00820761,0.013487,178.99,358.499,185.247,0,0,0,0,
4.77043,0.252065,0.16926,-9.48471,-0.000182591,-0.000574389,-0.000736505,-2.65109e-05,-2.37488e-06,1.07619e-05,0.0454466,-0.998842,-0.00820882,0.0134904,178.99,358.498,185.223,0,0,0,0,
4.80313,0.254466,0.160111,-9.5223,-0.0006893,0.000987375,0.000848304,-2.69417e-05,-2.59075e-06,1.06046e-05,0.0453513,-0.998846,-0.00820335,0.0134989,178.991,358.497,185.213,0,0,0,0,
4.83526,0.237661,0.187558,-9.5176,-0.000170819,-0.000108365,0.000837896,-2.69891e-05,-3.05686e-06,1.01897e-05,0.0456818,-0.998831,-0.00820406,0.0134894,178.99,358.499,185.25,0,0,0,0,
4.86364,0.249665,0.164685,-9.5035,0.000356605,-7.81808e-05,0.000291228,-2.67224e-05,-2.69624e-06,1.05383e-05,0.0457892,-0.998826,-0.00820927,0.0134891,178.989,358.499,185.263,0,0,0,0,
4.89487,0.240062,0.178409,-9.5223,0.000850735,0.00148521,-0.000224188,-2.65946e-05,-2.40688e-06,1.03273e-05,0.045873,-0.998822,-0.00821754,0.0134937,178.988,358.499,185.272,0,0,0,0,
4.9243,0.218457,0.166973,-9.5082,-0.000190813,-0.00111939,-0.000213515,-2.62017e-05,-2.27251e-06,1.08796e-05,0.0456577,-0.998833,-0.00822723,0.0134614,178.987,358.502,185.248,0,0,0,0,
4.95728,0.261668,0.173834,-9.49176,-0.00173492,-2.68538e-05,0.0013347,-2.69596e-05,-2.54464e-06,1.03258e-05,0.0454804,-0.99884,-0.00825042,0.0134683,178.985,358.501,185.227,0,0,0,0,
4.98496,0.237661,0.173834,-9.48471,-0.00118308,-0.00158345,0.000245087,-2.69822e-05,-2.64155e-06,1.01224e-05,0.0454661,-0.998841,-0.00826804,0.0134374,178.983,358.505,185.226,0,0,0,0,
5.01941,0.261668,0.150962,-9.5082,0.000346864,-5.32717e-07,-0.000291798,-2.72575e-05,-2.65285e-06,1.02762e-05,0.0456588,-0.998833,-0.00821177,0.0134308,178.989,358.506,185.248,0,0,0,0,
5.05057,0.237661,0.164685,-9.51525,-0.000209114,0.000481859,0.000235874,-2.71348e-05,-2.37417e-06,1.00279e-05,0.0454489,-0.998843,-0.00819849,0.0134001,178.991,358.509,185.224,0,0,0,0,
5.07661,0.264068,0.164685,-9.48941,0.000332646,0.00047143,-0.00132072,-2.65625e-05,-2.51883e-06,1.01909e-05,0.0453804,-0.998846,-0.00820136,0.0133969,178.991,358.509,185.216,0,0,0,0,
5.10794,0.259267,0.153249,-9.49646,-0.000734286,0.000943249,0.000300039,-2.69733e-05,-2.62348e-06,1.10198e-05,0.045386,-0.998846,-0.00817054,0.0134437,178.994,358.504,185.216,0,0,0,0,
