Time (sec), Accel X (m/s^2), Accel Y (m/s^2), Accel Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s), Mag X (μT), Mag Y (μT), Mag Z (μT), Quat X, Quat Y, Quat Z, Quat W, Roll (deg), Pitch (deg), Yaw (deg), Δdistance (m), ΔYaw (rad), ΔX (m), ΔY (m)
18.7513,-2.43542,0.828001,-9.52465,0.0146485,-0.00406457,-0.176795,-4.14064e-05,3.36591e-05,1.20408e-05,0.330097,0.943923,0.00515071,0.00441029,179.276,0.28221,141.448,5.2105e-05,0,5.21041e-05,-3.09923e-07,
18.7939,-1.14349,0.281337,-8.54963,-0.0742143,0.0486146,-0.156043,-4.14535e-05,3.33282e-05,1.24496e-05,0.328101,0.944595,0.00591396,0.00742042,179.081,0.580865,141.686,2.60525e-05,-0.000237923,2.6052e-05,-1.6116e-07,
18.8269,0.628963,-0.140641,-9.89586,-0.0151496,0.00391348,0.0802018,-4.10706e-05,3.29905e-05,1.28882e-05,0.328596,0.944437,0.00595807,0.005303,179.155,0.34957,141.629,2.60525e-05,0.000237923,2.60521e-05,-1.54961e-07,
18.859,1.05147,-0.283708,-9.02657,-0.000245042,-0.00566093,0.150941,-4.19829e-05,3.39265e-05,1.33578e-05,0.331452,0.943451,0.00596225,0.00229718,179.268,0.0218955,141.285,-7.81576e-05,0.000237923,-7.81563e-05,4.46289e-07,
18.8878,0.993857,0.112077,-9.14404,0.0348666,0.00710869,0.0992975,-4.18048e-05,3.429e-05,1.32995e-05,0.333323,0.942793,0.00615591,-7.66685e-05,179.338,359.757,141.059,-2.60525e-05,0.000237923,-2.60521e-05,1.42565e-07,
18.9188,0.460919,0.464321,-9.37428,-0.00238052,-0.0120466,-0.0613985,-4.16529e-05,3.38033e-05,1.40718e-05,0.333719,0.942642,0.00752377,-0.00131484,179.238,359.57,141.012,2.60525e-05,-0.000237923,2.60521e-05,-1.48763e-07,
18.9472,0.228059,0.272188,-9.29675,-0.00504051,0.00604491,-0.0672343,-4.18573e-05,3.42052e-05,1.37506e-05,0.333191,0.942824,0.00804298,-0.00147663,179.187,359.533,141.077,-2.60525e-05,0.000237923,-2.60521e-05,1.42565e-07,
18.9796,0.0144037,-0.143066,-9.66796,-0.000782749,-0.00885482,0.00513951,-4.16931e-05,3.38474e-05,1.34735e-05,0.333014,0.94289,0.0076205,-0.0016148,179.238,359.535,141.098,0,0,0,-0,
19.0104,0.206453,-0.203688,-9.44477,0.000814356,-0.00406393,0.0253543,-4.13629e-05,3.372e-05,1.36221e-05,0.333304,0.942792,0.00696192,-0.00188592,179.32,359.53,141.063,0,0,0,-0,
19.0427,0.432112,0.260752,-9.45652,0.00347308,0.00231962,0.00938512,-4.14338e-05,3.36015e-05,1.3743e-05,0.333884,0.942582,0.00721004,-0.00287155,179.331,359.414,140.993,0,0,0,-0,
19.0844,0.290475,0.359105,-9.527,-0.00344506,0.000191553,-0.00125809,-4.1103e-05,3.42607e-05,1.34839e-05,0.334612,0.942313,0.00828396,-0.00339544,179.236,359.316,140.905,0,0,0,-0,
19.1134,0.276071,-0.0775953,-9.49646,-0.00610315,0.000191933,-0.0108328,-4.20199e-05,3.42146e-05,1.2989e-05,0.334725,0.942272,0.00833665,-0.00376531,179.244,359.274,140.892,0,0,0,-0,
19.1561,0.278472,-0.0751704,-9.5129,0.00400688,-0.000340763,0.00193908,-4.21542e-05,3.3482e-05,1.24017e-05,0.334516,0.942347,0.00781281,-0.00454315,179.33,359.21,140.917,0,0,0,-0,
19.202,0.280873,0.320221,-9.48706,0.00134407,-0.000339767,0.00353263,-4.17879e-05,3.3473e-05,1.24571e-05,0.334645,0.942295,0.00828404,-0.00489999,179.293,359.153,140.901,0,0,0,-0,
19.2337,0.360093,0.102928,-9.5082,-0.0061042,0.000192214,-0.00551239,-4.23723e-05,3.34566e-05,1.27954e-05,0.334529,0.942329,0.00881672,-0.0053751,179.254,359.082,140.916,0,0,0,-0,
19.2644,0.256866,-0.0630461,-9.51525,-0.00131388,-0.000339456,-0.00231817,-4.19506e-05,3.34666e-05,1.33198e-05,0.334279,0.942418,0.00850415,-0.00586462,179.306,359.041,140.946,0,0,0,-0,
19.291,0.285674,0.0777681,-9.50585,0.00453859,-0.000871485,0.00247057,-4.20804e-05,3.29319e-05,1.27651e-05,0.334091,0.942484,0.00836378,-0.00614518,179.332,359.016,140.969,0,0,0,-0,
19.3172,0.300078,0.233304,-9.48001,0.000813153,-0.00140339,0.00247004,-4.16213e-05,3.28686e-05,1.2919e-05,0.334025,0.942503,0.00860982,-0.00635633,179.313,358.984,140.977,0,0,0,-0,
19.3467,0.297677,0.171547,-9.5035,-0.00344321,-0.00033872,-0.00338313,-4.19332e-05,3.28809e-05,1.31748e-05,0.33378,0.942585,0.00902516,-0.0066043,179.278,358.941,141.007,0,0,0,-0,
19.3732,0.261668,0.038884,-9.527,-0.00291033,0.000193281,-0.00551038,-4.2053e-05,3.30859e-05,1.29244e-05,0.333568,0.942658,0.00902672,-0.0068386,179.286,358.916,141.033,0,0,0,-0,
19.4003,0.273671,-0.0193988,-9.5035,0.000282599,-0.000338558,-0.00444515,-4.23736e-05,3.34804e-05,1.35029e-05,0.333384,0.942723,0.00885195,-0.00710635,179.315,358.894,141.055,0,0,0,-0,
19.4298,0.27127,0.153249,-9.48706,0.00294229,-0.00140247,0.00353591,-4.2658e-05,3.38201e-05,1.36693e-05,0.333317,0.942744,0.0088216,-0.00739001,179.329,358.865,141.063,0,0,0,-0,
19.4561,0.278472,0.203569,-9.48941,0.000281468,-0.00140226,0.00193884,-4.22486e-05,3.36948e-05,1.34942e-05,0.333382,0.942719,0.00903835,-0.00750469,179.31,358.844,141.056,0,0,0,-0,
19.4823,0.292876,0.13495,-9.48236,-0.00344275,-0.00140205,-0.00284974,-4.25114e-05,3.41262e-05,1.28803e-05,0.33344,0.942695,0.00924593,-0.00766196,179.294,358.819,141.049,0,0,0,-0,
19.5083,0.273671,0.0343094,-9.5176,-0.00237782,-0.00140184,-0.00284906,-4.21502e-05,3.38925e-05,1.32366e-05,0.333464,0.942685,0.00921113,-0.00785541,179.305,358.799,141.046,0,0,0,-0,
19.5346,0.276071,0.0343094,-9.49646,-0.000249118,-0.000869643,-0.000188127,-4.24404e-05,3.39948e-05,1.34553e-05,0.333471,0.942682,0.00912309,-0.00805927,179.322,358.781,141.045,0,0,0,-0,
19.5641,0.283273,0.178409,-9.5035,0.00294275,0.000726687,0.00140744,-4.25134e-05,3.36372e-05,1.37166e-05,0.333464,0.942682,0.00916012,-0.00830745,179.328,358.752,141.046,0,0,0,-0,
19.5904,0.285674,0.180696,-9.5129,-0.000249928,-0.000337522,-0.000189107,-4.2162e-05,3.33142e-05,1.3522e-05,0.333426,0.942692,0.00934514,-0.0084156,179.312,358.734,141.051,0,0,0,-0,
19.6166,0.288075,0.114365,-9.50115,-0.00237806,-0.000869425,-0.0033811,-4.19358e-05,3.33691e-05,1.31525e-05,0.333373,0.942709,0.00943033,-0.00854605,179.308,358.716,141.057,0,0,0,-0,
19.6462,0.26887,0.0365967,-9.5364,-0.000781313,-0.000337193,-0.000187777,-4.17538e-05,3.3057e-05,1.24934e-05,0.333236,0.942756,0.00932473,-0.00878573,179.328,358.695,141.074,0,0,0,-0,
19.6724,0.319283,0.0869172,-9.47531,0.00294302,-0.000869224,0.00140822,-4.14063e-05,3.32123e-05,1.27474e-05,0.333282,0.942739,0.00928918,-0.00899506,179.34,358.673,141.068,0,0,0,-0,
19.6987,0.290475,0.155536,-9.5129,0.0013463,0.00072713,0.000343718,-4.17158e-05,3.3298e-05,1.26509e-05,0.33333,0.94272,0.00937669,-0.00910261,179.335,358.658,141.062,0,0,0,-0,
19.7248,0.297677,0.155536,-9.51525,-0.000781901,-0.00140111,-0.00178443,-4.16528e-05,3.28354e-05,1.30851e-05,0.333271,0.942738,0.00955864,-0.0091879,179.318,358.642,141.07,0,0,0,-0,
19.7543,0.295276,0.0640443,-9.49411,-0.00078149,-0.00193278,-0.00125193,-4.19506e-05,3.32e-05,1.279e-05,0.333196,0.942762,0.00959907,-0.00939369,179.321,358.619,141.079,0,0,0,-0,
19.7865,0.285674,0.0594697,-9.49646,-0.000249317,0.000195559,-0.000187598,-4.1531e-05,3.35655e-05,1.26922e-05,0.333261,0.942738,0.00952437,-0.00955096,179.336,358.604,141.071,0,0,0,-0,
19.817,0.276071,0.1441,-9.49176,0.00134679,0.00125952,0.000876505,-4.15244e-05,3.38746e-05,1.25995e-05,0.333547,0.942635,0.00957294,-0.00969547,179.336,358.587,141.036,0,0,0,-0,
19.8454,0.280873,0.160111,-9.5129,-0.000249615,-0.000868848,-0.000719853,-4.15173e-05,3.39932e-05,1.28118e-05,0.333796,0.942545,0.00970212,-0.00975502,179.325,358.575,141.006,0,0,0,-0,
19.8772,0.278472,0.0869172,-9.5035,-0.00237727,-0.000336487,-0.00125152,-4.16018e-05,3.40952e-05,1.31534e-05,0.334105,0.942434,0.00977642,-0.0098513,179.321,358.562,140.968,0,0,0,-0,
19.9057,0.300078,0.0731935,-9.47766,-0.00024876,-0.000336533,-0.000719294,-4.20836e-05,3.4388e-05,1.34044e-05,0.334296,0.942365,0.00973939,-0.00998711,179.331,358.548,140.945,0,0,0,-0,
19.9372,0.300078,0.128089,-9.46356,0.00134748,-0.000336347,0.00140896,-4.21663e-05,3.3933e-05,1.32883e-05,0.334439,0.942313,0.00973498,-0.0101515,179.338,358.531,140.928,0,0,0,-0,
19.9766,0.285674,0.137238,-9.48236,-0.000248866,-0.000868378,0.00140862,-4.1913e-05,3.42978e-05,1.37498e-05,0.334634,0.942242,0.00980678,-0.0102168,179.333,358.521,140.904,0,0,0,-0,
20.0126,0.273671,0.0731935,-9.5082,-0.00131297,-0.0008686,-0.00178351,-4.16568e-05,3.42485e-05,1.42303e-05,0.335051,0.942092,0.0098211,-0.0103615,179.337,358.504,140.853,0,0,0,-0,
20.0436,0.273671,0.0914918,-9.51055,0.000815248,-0.000336496,0.000345137,-4.18902e-05,3.35063e-05,1.37699e-05,0.33513,0.942063,0.00975452,-0.0104907,179.35,358.493,140.843,0,0,0,-0,
20.0717,0.278472,0.121227,-9.49411,0.000283131,-0.000336414,0.00140908,-4.20104e-05,3.37534e-05,1.38024e-05,0.335148,0.942056,0.00979301,-0.0105441,179.348,358.485,140.841,0,0,0,-0,
20.1065,0.292876,0.112077,-9.51055,-0.000249019,-0.000868211,-0.000719298,-4.21351e-05,3.36056e-05,1.31568e-05,0.335096,0.942072,0.00987809,-0.0106399,179.342,358.472,140.848,0,0,0,-0,
20.1323,0.300078,0.0960664,-9.48706,-0.000248767,0.000728143,-0.000719063,-4.24366e-05,3.35476e-05,1.34018e-05,0.334965,0.942118,0.00990763,-0.0107168,179.341,358.463,140.864,0,0,0,-0,
20.1629,0.288075,0.0937791,-9.52935,0.000815291,-0.000868136,-0.000718743,-4.21588e-05,3.34144e-05,1.34497e-05,0.334771,0.942186,0.00984937,-0.0108053,179.351,358.455,140.887,0,0,0,-0,
20.1891,0.278472,0.116652,-9.50115,0.000815094,-0.00139991,0.00194161,-4.19396e-05,3.31697e-05,1.31039e-05,0.334664,0.942224,0.00987139,-0.0108308,179.349,358.452,140.9,0,0,0,-0,
20.2142,0.278472,0.125801,-9.50585,0.000282785,0.000728428,-0.000186797,-4.20525e-05,3.32727e-05,1.31264e-05,0.334552,0.942262,0.0099236,-0.0108778,179.345,358.445,140.914,0,0,0,-0,
20.2411,0.283273,0.123514,-9.51055,-0.00024914,-0.00139981,-0.00125085,-4.15975e-05,3.33503e-05,1.31526e-05,0.334535,0.942267,0.00998891,-0.0109072,179.339,358.439,140.916,0,0,0,-0,
20.2784,0.288075,0.0869172,-9.49411,-0.000248857,0.000196647,-0.00125066,-4.15647e-05,3.37619e-05,1.24998e-05,0.334651,0.942225,0.00997393,-0.0109779,179.344,358.432,140.902,0,0,0,-0,
20.3102,0.283273,0.0960664,-9.53405,0.000283156,0.000196511,-0.000186618,-4.16345e-05,3.38805e-05,1.26574e-05,0.334808,0.942169,0.00996951,-0.0110502,179.347,358.424,140.883,0,-0.00095169,0,-0,
20.339,0.292876,0.0869172,-9.44242,-0.00184504,0.000728577,-0.00284676,-4.13312e-05,3.34776e-05,1.30974e-05,0.334885,0.942141,0.00998424,-0.0110889,179.347,358.419,140.873,2.60525e-05,-0.00118961,2.60518e-05,-1.9835e-07,
20.3712,0.381699,0.13495,-9.44007,0.00294329,0.000196137,-0.0065693,-4.21606e-05,3.27419e-05,1.27815e-05,0.334533,0.942262,0.0100845,-0.0112795,179.343,358.395,140.916,-2.60525e-05,-0.00118961,-2.60515e-05,2.29341e-07,
20.4008,0.319283,0.171547,-9.50585,0.004007,0.000196025,-0.00975994,-4.19362e-05,3.27412e-05,1.29236e-05,0.334227,0.942369,0.0102085,-0.011354,179.332,358.383,140.954,2.60526e-05,-0.0192717,2.60423e-05,-7.31327e-07,
20.4327,-0.0881389,0.0937791,-9.13699,0.0614675,0.00179206,-0.0528531,-4.13984e-05,3.23888e-05,1.27163e-05,0.33342,0.942663,0.00978636,-0.0110086,179.363,358.437,141.051,-5.21051e-05,-0.0223647,-5.20388e-05,2.62704e-06,
20.4662,-0.723666,0.1441,-10.0674,0.00453142,0.0188197,-0.246542,-4.14457e-05,3.29224e-05,1.36146e-05,0.329897,0.94393,0.00891562,-0.00915571,179.382,358.672,141.479,0.00020842,-0.0356884,0.000207648,-1.79286e-05,
20.495,-0.9185,0.160111,-10.4362,0.021559,0.0395721,-0.264102,-4.17272e-05,3.31181e-05,1.39481e-05,0.326848,0.945008,0.00838319,-0.00771295,179.381,358.851,141.849,-0.000338683,-0.0311679,-0.000336356,3.96351e-05,
20.5286,0.972251,-0.838999,-9.77369,-0.0678359,0.0853337,-0.359882,-4.1378e-05,3.27508e-05,1.34162e-05,0.321583,0.946788,0.00851448,-0.0101766,179.451,358.582,142.486,0.000130262,-0.0387814,0.000128679,-2.02486e-05,
20.5614,1.01546,-0.436473,-9.36019,-0.0433587,0.0645813,-0.41469,-4.10921e-05,3.2756e-05,1.36424e-05,0.315731,0.948691,0.00884958,-0.0148624,179.575,358.064,143.192,2.60526e-05,-0.0364022,2.55715e-05,-4.98368e-06,
20.5908,0.607357,0.290487,-9.58339,-0.0502762,0.0358473,-0.381167,-4.12616e-05,3.27465e-05,1.29798e-05,0.312251,0.949814,0.00999792,-0.0159243,179.481,357.909,143.613,5.21049e-05,-0.0361642,5.07489e-05,-1.18099e-05,
20.6229,-0.343278,0.372829,-10.0932,-0.0694322,0.010838,-0.31412,-4.21811e-05,3.27106e-05,1.33933e-05,0.307791,0.951271,0.0117885,-0.0144804,179.225,358.005,144.155,-0.000130263,-0.0392572,-0.000125616,3.44815e-05,
20.6604,-0.635528,0.295061,-8.79867,-0.0524046,-0.0280062,-0.325295,-4.2487e-05,3.2444e-05,1.30537e-05,0.30468,0.952296,0.0122982,-0.0122879,179.087,358.229,144.531,-2.60526e-05,-0.0449674,-2.47879e-05,8.0187e-06,
20.7062,0.46572,0.491769,-9.93345,-0.0752855,-0.0178961,-0.327423,-4.27863e-05,3.2527e-05,1.34416e-05,0.299006,0.954086,0.0144737,-0.0102614,178.769,358.382,145.216,-7.81575e-05,-0.0606703,-7.27679e-05,2.85206e-05,
20.7451,-0.106694,-0.0436473,-9.01717,-0.0859277,0.0401042,-0.351368,-4.3174e-05,3.32697e-05,1.36709e-05,0.293655,0.955712,0.0167871,-0.010021,178.498,358.337,145.861,0.000234473,-0.055436,0.000213228,-9.75261e-05,
20.7776,0.65537,-0.497095,-9.29675,-0.0555973,-0.0104465,-0.356689,-4.31024e-05,3.29902e-05,1.27429e-05,0.289397,0.957008,0.0164516,-0.0107125,178.55,358.279,146.371,-2.60524e-05,-0.0454432,-2.31751e-05,1.19012e-05,
20.8071,1.13309,-1.2197,-8.98428,-0.0774139,-0.0205567,-0.360946,-4.36085e-05,3.26093e-05,1.23784e-05,0.286404,0.957901,0.0153997,-0.0127127,178.726,358.099,146.729,-7.81575e-05,-0.0406848,-6.8016e-05,3.85023e-05,
20.8394,0.746593,0.395702,-10.112,-0.0566615,-0.00406118,-0.417882,-4.34986e-05,3.21999e-05,1.24087e-05,0.281469,0.959342,0.0151146,-0.0144476,178.804,357.924,147.319,-0.000156315,-0.0428261,-0.00013261,8.27579e-05,
20.8821,0.0216056,0.972101,-9.82773,-0.0609184,0.102893,-0.44236,-4.43264e-05,3.27783e-05,1.24115e-05,0.276578,0.960716,0.0185325,-0.0136524,178.391,357.909,147.908,2.60526e-05,-0.0597186,2.12392e-05,-1.50875e-05,
20.9154,0.403304,0.603846,-9.05006,-0.0332486,0.103426,-0.53069,-4.51252e-05,3.19973e-05,1.27307e-05,0.270632,0.962346,0.0209295,-0.0145014,178.14,357.751,148.622,0.000260525,-0.0475845,0.000204974,-0.000160807,
20.9481,0.427311,0.853161,-9.15344,0.0236875,0.0794805,-0.547186,-4.44969e-05,3.08993e-05,1.19055e-05,0.263692,0.964213,0.0231131,-0.0150245,177.898,357.641,149.453,-5.21049e-05,-0.046157,-3.94672e-05,3.40186e-05,
20.981,0.552143,0.759382,-9.02187,0.0822199,0.0613887,-0.496635,-4.46677e-05,3.10474e-05,1.24838e-05,0.257812,0.965768,0.0226113,-0.0177207,178.019,357.37,150.152,5.21052e-05,-0.0452053,3.78898e-05,-3.57675e-05,
21.0105,0.0960248,0.988112,-9.55754,0.00772409,0.0395721,-0.472158,-4.514e-05,3.08308e-05,1.26909e-05,0.254257,0.966695,0.0235735,-0.0172746,177.889,357.399,150.576,-5.21049e-05,-0.0413985,-3.63768e-05,3.73048e-05,
21.0435,1.74045,-0.991764,-9.9452,0.124789,0.0321225,-0.506745,-4.55418e-05,3.10002e-05,1.28738e-05,0.248605,0.968168,0.0204692,-0.0206536,178.315,357.124,151.24,0,-0.046157,0,-0,
21.0762,-0.150764,0.958377,-10.8286,0.0109168,0.010838,-0.563149,-4.58342e-05,3.05773e-05,1.23678e-05,0.241901,0.9699,0.0192236,-0.0202143,178.422,357.219,152.03,0.000130262,-0.0463949,8.19335e-05,-0.000101268,
21.1058,-0.971847,1.47531,-9.89116,-0.00664295,0.0124343,-0.504617,-4.64197e-05,3.02547e-05,1.26026e-05,0.237931,0.970918,0.020855,-0.0165319,178.128,357.591,152.501,0,-0.0418744,0,-0,
21.1385,0.0432112,0.542089,-9.23332,0.000274517,0.10449,-0.481204,-4.62066e-05,2.99932e-05,1.31576e-05,0.232875,0.972141,0.0223806,-0.0144979,177.892,357.787,153.098,-7.81573e-05,-0.0454432,-4.36741e-05,6.48162e-05,
21.1681,0.674574,-0.290982,-8.97488,-0.02101,0.122582,-0.496635,-4.63793e-05,3.0154e-05,1.36111e-05,0.229389,0.972945,0.0224939,-0.0159279,177.909,357.632,153.511,-0.000130263,-0.0421123,-6.81779e-05,0.000110996,
21.2009,1.44277,-0.499519,-10.1073,-0.00185393,0.0752236,-0.518452,-4.62047e-05,2.99341e-05,1.26679e-05,0.22386,0.9742,0.0202352,-0.0202719,178.259,357.217,154.16,-2.60528e-05,-0.0463949,-1.25915e-05,2.2808e-05,
21.2336,0.85222,0.0526078,-9.3179,-0.00185393,0.0283977,-0.563681,-4.683e-05,2.98056e-05,1.21691e-05,0.218035,0.975501,0.0186184,-0.0226463,178.482,357.002,154.841,5.21052e-05,-0.0475845,2.29845e-05,-4.67618e-05,
21.2632,0.597755,0.985825,-9.21452,-0.0348449,0.0161591,-0.581773,-4.75888e-05,2.97472e-05,1.22164e-05,0.214139,0.976356,0.0203069,-0.0214967,178.253,357.095,155.303,7.81575e-05,-0.0421123,3.1493e-05,-7.15317e-05,
21.2959,-0.241222,1.05444,-9.90996,-0.0359091,0.067774,-0.593479,-4.71705e-05,2.93682e-05,1.29487e-05,0.208114,0.977641,0.0229704,-0.0194516,177.888,357.272,156.016,-2.60526e-05,-0.0473466,-9.35744e-06,2.43141e-05,
21.3288,-0.187875,1.12306,-9.85592,-0.00823928,0.0496822,-0.53069,-4.69797e-05,2.95188e-05,1.16501e-05,0.203189,0.97865,0.025079,-0.0181283,177.606,357.382,156.596,-2.60526e-05,-0.0468707,-8.20796e-06,2.47258e-05,
21.3583,0.544941,0.0022873,-8.61071,-0.0316522,0.0214802,-0.453002,-4.71586e-05,2.93137e-05,1.2141e-05,0.20094,0.979099,0.0258788,-0.0178443,177.504,357.401,156.861,-2.60526e-05,-0.0421123,-7.15973e-06,2.50495e-05,
21.3911,0.434512,0.0251603,-9.84417,0.00293508,0.0145628,-0.491314,-4.74243e-05,2.89412e-05,1.18924e-05,0.19741,0.979817,0.0254776,-0.0183927,177.552,357.358,157.274,-2.60524e-05,-0.0459191,-6.00228e-06,2.53515e-05,
21.4238,0.871425,0.482619,-9.23097,0.0284765,0.000195721,-0.541865,-4.78356e-05,2.82175e-05,1.17545e-05,0.192956,0.980695,0.0252079,-0.0192278,177.589,357.281,157.795,-7.81575e-05,-0.0478224,-1.43506e-05,7.68288e-05,
21.4535,1.08988,-0.446173,-7.43834,0.0173021,-0.00991442,-0.542397,-4.82487e-05,2.82019e-05,1.1699e-05,0.189659,0.981335,0.0241419,-0.0207213,177.732,357.144,158.18,2.60526e-05,-0.0425881,3.68888e-06,-2.57901e-05,
21.4862,0.319283,-0.152766,-9.47531,0.064128,-0.0429054,-0.607846,-4.80611e-05,2.77714e-05,1.22417e-05,0.183875,0.98248,0.0206797,-0.0222519,178.138,357.058,158.847,5.21052e-05,-0.0466328,4.96528e-06,-5.18681e-05,
21.5189,0.468121,0.912631,-8.54963,0.0290086,-0.0152355,-0.569002,-4.81571e-05,2.72664e-05,1.26009e-05,0.178587,0.983481,0.021345,-0.0203983,178.009,357.263,159.464,5.21049e-05,-0.0480604,2.4677e-06,-5.20465e-05,
21.5486,-0.600736,1.12077,-8.63891,0.0141094,0.0305261,-0.529626,-4.84419e-05,2.7337e-05,1.32279e-05,0.17572,0.984021,0.022438,-0.017935,177.828,357.525,159.797,0.000156315,-0.0418744,8.60274e-07,-0.000156313,
21.5813,-0.315444,0.564962,-9.75959,-0.0108998,0.00711318,-0.475883,-4.96196e-05,2.66587e-05,1.30747e-05,0.171818,0.984747,0.0232572,-0.0145369,177.66,357.901,160.248,-0.00010421,-0.046157,4.23533e-06,0.000104124,
21.6109,0.285674,0.455172,-10.0016,-0.00504661,0.0161591,-0.484396,-4.96624e-05,2.64114e-05,1.30257e-05,0.169281,0.985193,0.023626,-0.0134327,177.591,358.025,160.542,-2.60526e-05,-0.0425881,2.16616e-06,2.59624e-05,
21.6438,0.777801,-0.460722,-9.01717,-0.0236705,0.0842695,-0.478543,-4.9698e-05,2.65516e-05,1.26511e-05,0.165658,0.985796,0.0231103,-0.0151528,177.675,357.849,160.965,-7.81578e-05,-0.0468707,1.01406e-05,7.74971e-05,
21.6765,1.21952,-0.887496,-9.39073,0.00772409,0.0730951,-0.496635,-5.05229e-05,2.58913e-05,1.24354e-05,0.161341,0.986495,0.0207049,-0.0191937,178.012,357.447,161.467,0,-0.0471087,-0,-0,
21.706,0.391301,0.187558,-9.65387,0.0220911,0.0464895,-0.529094,-5.02661e-05,2.53877e-05,1.18697e-05,0.158244,0.986979,0.0198433,-0.0209036,178.132,357.275,161.827,7.81575e-05,-0.0425881,-1.70417e-05,-7.6277e-05,
21.7387,-0.401264,1.25801,-9.9593,0.0220911,0.0369115,-0.541332,-4.96577e-05,2.56782e-05,1.2064e-05,0.153921,0.987664,0.0212326,-0.0194487,177.937,357.423,162.33,0.00010421,-0.0466328,-2.74385e-05,-0.000100533,
21.7714,-0.262097,1.19854,-9.22862,0.00080663,0.0768199,-0.445552,-5.02802e-05,2.5031e-05,1.26087e-05,0.150663,0.988147,0.0242807,-0.0166251,177.535,357.698,162.711,-0.00010421,-0.0471087,3.21424e-05,9.91295e-05,
21.801,0.477724,0.27905,-7.78606,0.0577427,0.106618,-0.427992,-5.06066e-05,2.56215e-05,1.27182e-05,0.149171,0.988357,0.0241007,-0.0178391,177.572,357.567,162.886,-5.21052e-05,-0.0423502,1.81553e-05,4.88399e-05,
21.8338,0.604956,-0.271583,-9.83008,0.0391187,0.111407,-0.480672,-5.05529e-05,2.57795e-05,1.21472e-05,0.146179,0.98879,0.0216213,-0.0214287,177.906,357.209,163.232,5.21049e-05,-0.0471087,-2.0435e-05,-4.79305e-05,
21.8634,-0.276014,0.594697,-9.0806,0.0146416,0.0576639,-0.489718,-5.08092e-05,2.50445e-05,1.2166e-05,0.143953,0.989124,0.0216945,-0.0209868,177.884,357.262,163.49,-2.60528e-05,-0.0435398,1.12511e-05,2.34981e-05,
21.8961,0.549742,0.452885,-9.527,0.0380545,0.0826732,-0.520048,-5.13827e-05,2.44014e-05,1.25097e-05,0.140297,0.989629,0.0220006,-0.0216071,177.849,357.195,163.915,2.60524e-05,-0.0497258,-1.24049e-05,-2.29095e-05,
21.9289,0.328885,0.123514,-9.65622,0.031137,0.148655,-0.498763,-5.13252e-05,2.40776e-05,1.23583e-05,0.136375,0.990148,0.021675,-0.0232377,177.901,357.023,164.37,0,-0.0509154,-0,-0,
21.9585,0.61696,-0.366153,-8.12673,0.0178342,0.111407,-0.478011,-5.07612e-05,2.42343e-05,1.281e-05,0.134117,0.990437,0.020669,-0.0248891,178.033,356.856,164.631,-5.21052e-05,-0.046157,2.9134e-05,4.3199e-05,
21.9913,0.847419,-0.771103,-9.36959,-0.0194136,0.0480859,-0.53814,-5.1015e-05,2.36348e-05,1.25088e-05,0.130224,0.990945,0.0188526,-0.0267455,178.255,356.68,165.077,-2.60526e-05,-0.0506775,1.56425e-05,2.08339e-05,
22.024,0.304879,-0.0412225,-10.8873,0.00187085,0.0257371,-0.60625,-5.07938e-05,2.33333e-05,1.20272e-05,0.124925,0.991644,0.0176891,-0.0269045,178.372,356.688,165.687,-5.21052e-05,-0.0513913,3.3384e-05,4.00057e-05,
22.0535,0.376897,0.256177,-9.3226,-0.0220742,0.0315904,-0.611039,-5.09797e-05,2.295e-05,1.18371e-05,0.121417,0.992069,0.0179065,-0.0271213,178.339,356.666,166.093,2.60524e-05,-0.0468707,-1.76107e-05,-1.91986e-05,
22.0863,0.364894,0.306498,-8.80807,-0.054001,0.0826732,-0.591883,-5.14947e-05,2.22503e-05,1.13426e-05,0.116425,0.992634,0.019547,-0.0272183,178.136,356.641,166.675,5.21052e-05,-0.0513913,-3.71477e-05,-3.65376e-05,
22.1191,0.400904,0.546664,-10.2342,-0.0156889,0.0608566,-0.599333,-5.1778e-05,2.15368e-05,1.14047e-05,0.111118,0.993226,0.0207612,-0.0269109,177.976,356.671,167.292,-7.81578e-05,-0.0511534,5.8451e-05,5.18856e-05,
22.1485,0.739391,0.340807,-8.4815,-0.0124962,0.0124343,-0.57592,-5.13669e-05,2.12753e-05,1.09451e-05,0.107958,0.99356,0.021297,-0.0270355,177.906,356.657,167.658,0,-0.0471087,-0,-0,
22.1812,1.34675,-0.57469,-8.38282,-0.0119641,0.0241408,-0.577516,-5.10054e-05,2.07893e-05,1.11267e-05,0.103363,0.994003,0.021158,-0.0287624,177.926,356.471,168.191,-5.21052e-05,-0.0513913,4.21801e-05,3.05906e-05,
22.2108,0.631363,-0.259459,-10.1355,0.021559,0.0278656,-0.653608,-5.14102e-05,2.05198e-05,1.05057e-05,0.099455,0.994389,0.0200709,-0.0299477,178.05,356.356,168.639,0,-0.0471087,-0,-0,
22.2437,1.09228,0.66789,-10.1801,0.068917,-0.0397127,-0.67915,-5.14058e-05,1.99392e-05,1.0307e-05,0.0934968,0.994964,0.0199969,-0.0300746,178.038,356.354,169.326,7.81575e-05,-0.0525809,-6.75226e-05,-3.93611e-05,
