Time (sec), Accel X (m/s^2), Accel Y (m/s^2), Accel Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s), Mag X (μT), Mag Y (μT), Mag Z (μT), Quat X, Quat Y, Quat Z, Quat W, Roll (deg), Pitch (deg), Yaw (deg), Δdistance (m), ΔYaw (rad), ΔX (m), ΔY (m)
4.87753,-0.589139,0.139525,-10.6665,0.0547895,-0.190165,1.12805,-5.65752e-05,1.38772e-06,2.09354e-05,-0.202578,-0.97922,0.000288719,-0.00944776,179.813,1.0669,156.622,5.21047e-05,0.088983,3.93085e-05,-3.42015e-05,
4.90801,1.24112,0.407139,-6.9708,0.169726,-0.0933208,1.16423,-5.66426e-05,1.55429e-06,2.08806e-05,-0.21146,-0.977349,0.00169497,-0.0084237,179.986,0.98454,155.583,0,0.111824,0,-0,
4.9375,-0.266736,-0.0387976,-9.88646,-0.00374286,-0.0731005,1.13869,-5.74366e-05,2.39206e-06,2.10969e-05,-0.217355,-0.97605,0.00149826,-0.00893504,179.945,1.03673,154.891,5.21052e-05,0.0999275,4.56191e-05,-2.51762e-05,
4.97035,0.648168,0.203569,-10.8074,-0.0101282,-0.014036,1.16742,-5.7918e-05,3.74635e-06,2.16295e-05,-0.226184,-0.974046,0.00029232,-0.00861376,179.809,0.96907,153.852,0.000625261,0.107065,0.000576579,-0.000241886,
4.99871,-0.313125,-0.543167,-11.5475,-0.0399265,-0.00658644,1.14667,-5.85048e-05,4.31617e-06,2.1575e-05,-0.231632,-0.97276,0.000665669,-0.00916419,179.831,1.03926,153.211,-0.000599208,0.0935036,-0.000571784,0.000179204,
5.02942,0.27127,0.514642,-9.29205,0.0861842,0.1009,1.18285,-5.89962e-05,5.87974e-06,2.12019e-05,-0.240876,-0.970535,2.46199e-05,-0.0064071,179.826,0.713264,152.122,7.8158e-05,0.112537,7.6734e-05,-1.48512e-05,
5.05896,0.590553,-0.560141,-5.95349,-0.246918,0.0295972,1.11687,-5.78441e-05,6.76881e-06,2.18348e-05,-0.246471,-0.969131,-0.00166237,-0.00585813,179.65,0.60363,151.46,-0.000130263,0.0996896,-0.000129718,1.19009e-05,
5.09091,0.753795,1.1345,-11.9822,0.0686244,-0.0906602,1.23819,-5.80319e-05,7.31971e-06,2.14217e-05,-0.256548,-0.966517,-0.00243352,-0.00466347,179.593,0.444965,150.267,2.60524e-05,0.101117,2.60511e-05,2.5084e-07,
5.11799,-0.487083,-0.0387976,-9.07825,-0.0383302,-0.0347884,1.15944,-5.80048e-05,8.46152e-06,2.17175e-05,-0.262446,-0.964929,-0.00227047,-0.00532428,179.589,0.520445,149.567,-5.21056e-05,0.100403,-5.17905e-05,-5.72171e-06,
5.15086,0.758596,1.67888,-9.55989,0.131414,-0.11567,1.21478,-5.90675e-05,9.06844e-06,2.16119e-05,-0.272409,-0.962165,-0.00366185,-0.00428964,179.462,0.358654,148.383,2.60528e-05,0.112062,2.54129e-05,5.73871e-06,
5.18567,0.0240062,-0.419499,-11.3948,-0.046844,-0.209853,1.16316,-5.88011e-05,9.90163e-06,2.17174e-05,-0.280947,-0.9597,-0.0031846,-0.00578081,179.464,0.533218,147.363,-0.00010421,0.110396,-9.85026e-05,-3.40138e-05,
5.21316,0.770599,0.500918,-10.166,0.109065,-0.163028,1.10783,-5.8764e-05,1.03679e-05,2.14086e-05,-0.286253,-0.958132,-0.00263749,-0.00592218,179.516,0.563713,146.729,5.21052e-05,0.100403,4.72988e-05,2.1858e-05,
5.24592,0.338488,-0.705632,-9.14169,-0.00693554,-0.119394,1.10889,-5.86858e-05,1.25611e-05,2.14919e-05,-0.29403,-0.95577,0.000177825,-0.0071591,179.778,0.790103,145.799,2.60528e-05,0.112537,2.22727e-05,1.35158e-05,
5.27551,0.333686,-0.349179,-8.37107,-0.123468,-0.0922566,1.13283,-5.89153e-05,1.33855e-05,2.17649e-05,-0.299506,-0.954065,-0.00102225,-0.00744284,179.633,0.778649,145.141,7.81575e-05,0.0996896,6.245e-05,4.69956e-05,
5.30742,0.571348,0.58326,-10.3376,-0.00587131,-0.0220177,1.15891,-5.9094e-05,1.4463e-05,2.26757e-05,-0.308056,-0.951343,-0.00105877,-0.0068085,179.644,0.704877,144.113,-0.000599208,0.105876,-0.000438027,-0.00040888,
5.34046,-0.452292,-0.848698,-10.3211,-0.120276,0.131231,1.18764,-5.88343e-05,1.50201e-05,2.28145e-05,-0.316514,-0.948566,-0.00136345,-0.00630216,179.623,0.635591,143.093,-5.21056e-05,0.112299,-3.38654e-05,-3.95997e-05,
5.37057,-1.31281,1.55307,-7.58871,0.0579822,0.0306614,1.14241,-5.81973e-05,1.57694e-05,2.28834e-05,-0.322851,-0.946422,-0.00379151,-0.00624543,179.358,0.537066,142.325,0.000573156,0.106113,0.000324285,0.000472596,
5.40257,1.22672,0.75252,-10.1332,0.085652,-0.0826785,1.21691,-5.87258e-05,1.70999e-05,2.15843e-05,-0.332643,-0.943031,-0.00591822,-0.00255935,179.263,0.0509807,141.14,-0.000547103,0.104924,-0.000260596,-0.000481052,
5.43311,0.54254,-0.477696,-10.1332,-0.158588,-0.0257425,1.119,-5.82612e-05,1.81594e-05,2.1609e-05,-0.341644,-0.939801,-0.00663813,-0.00317158,179.161,0.0816772,140.044,0.000468946,0.107065,0.000178027,0.000433839,
5.46242,-0.756139,2.13176,-8.82921,0.283598,-0.167284,1.1339,-5.78175e-05,1.85672e-05,2.18715e-05,-0.347041,-0.937827,-0.00570856,-0.00335384,179.253,0.13341,139.385,5.21047e-05,0.0999275,1.48731e-05,4.99369e-05,
5.49415,-0.505639,1.07274,-13.8406,0.014349,-0.192294,1.14401,-5.7558e-05,1.96982e-05,2.23009e-05,-0.358038,-0.933684,-0.00644949,0.00131174,179.364,359.595,138.042,-0.000677366,0.106589,-0.000123189,-0.00066607,
5.52154,-0.206431,0.285912,-9.06886,0.113322,-0.181119,1.14933,-5.78595e-05,2.11216e-05,2.23168e-05,-0.364161,-0.931318,-0.00571385,0.00115672,179.438,359.638,137.289,0.000573155,0.0937415,5.10243e-05,0.00057088,
5.55101,0.216056,0.95609,-9.2944,0.195267,-0.0949171,1.04291,-5.75206e-05,2.20462e-05,2.2586e-05,-0.369598,-0.929172,-0.0053803,0.00265176,179.539,359.49,136.62,0.000234473,0.101593,-2.91946e-06,0.000234454,
5.58204,0.432112,0.505492,-9.1088,0.0505326,-0.0832106,1.01417,-5.75856e-05,2.24856e-05,2.31438e-05,-0.374314,-0.9273,0.00121059,0.00138634,180.188,359.905,136.036,-0.000677366,0.105162,7.94836e-05,-0.000672686,
5.61353,0.122432,-0.89962,-12.5907,-0.0340733,0.0455606,1.11049,-5.72673e-05,2.31342e-05,2.2633e-05,-0.381503,-0.924366,-6.52812e-05,0.00155561,180.061,359.832,135.146,0.000625261,0.105162,-0.000138143,0.000609809,
5.64278,1.39236,1.92362,-7.28798,-0.0388623,0.0444964,1.14241,-5.68532e-05,2.46559e-05,2.25586e-05,-0.388043,-0.921627,-0.00436936,0.00284622,179.665,359.505,134.335,-2.60524e-05,0.101117,8.29138e-06,-2.46977e-05,
5.67564,0.0552143,-0.0363728,-4.08568,-0.14901,0.0434321,1.18817,-5.61464e-05,2.52722e-05,2.2831e-05,-0.395609,-0.918415,-0.0013118,0.00224495,179.964,359.704,133.392,7.8158e-05,0.113965,-3.3139e-05,7.07848e-05,
5.70547,1.87969,-0.775953,-11.7402,-0.213927,0.0530102,1.31482,-5.56112e-05,2.55127e-05,2.31871e-05,-0.401899,-0.915675,-0.00295902,0.00261136,179.81,359.59,132.606,-5.21047e-05,0.0980241,2.66046e-05,-4.48006e-05,
5.73822,-1.03679,0.750233,-9.39308,0.191542,-0.0230819,1.11102,-5.46907e-05,2.68951e-05,2.33402e-05,-0.41115,-0.911565,-0.000286086,0.00208343,180.068,359.769,131.446,-2.60524e-05,0.113013,1.57436e-05,-2.07573e-05,
5.76803,-1.70015,-0.892345,-10.8779,-0.206478,-0.0762932,1.11953,-5.41439e-05,2.735e-05,2.30369e-05,-0.416313,-0.909219,-0.00211269,0.000744478,179.815,359.822,130.796,-0.000182368,0.100165,0.000124184,-0.000133553,
5.80074,1.35635,0.221868,-2.47162,0.0159453,-0.164624,1.17274,-5.33043e-05,2.81098e-05,2.2785e-05,-0.428843,-0.903316,-0.0100981,0.00332623,179.118,359.159,129.215,5.21047e-05,0.111348,-3.9501e-05,3.39789e-05,
5.83345,-0.29225,-0.191563,-8.11028,-0.098991,-0.0986419,1.10623,-5.31137e-05,2.86885e-05,2.37294e-05,-0.436705,-0.899564,-0.00825944,0.00209718,179.253,359.37,128.214,7.81575e-05,0.112537,-6.46009e-05,4.39923e-05,
5.86261,-0.702791,0.166973,-11.6133,0.0207343,-0.126312,1.11794,-5.26003e-05,2.90347e-05,2.3055e-05,-0.440985,-0.897475,-0.0083672,0.0013213,179.206,359.441,127.668,-7.81575e-05,0.0996896,6.86585e-05,-3.73445e-05,
5.89344,-0.804847,-1.03784,-8.71879,0.0771382,-0.0635225,1.11527,-5.21327e-05,3.00521e-05,2.28118e-05,-0.448151,-0.893952,-0.00313482,0.000766239,179.718,359.761,126.75,-0.000468945,0.107065,0.000433536,-0.000178763,
5.92169,0.50173,0.297348,-9.16988,-0.126661,-0.0512839,1.07909,-5.22093e-05,3.06959e-05,2.29638e-05,-0.452561,-0.891722,-0.00449311,-6.15274e-05,179.538,359.773,126.184,0.000547103,0.092076,-0.000522825,0.000161167,
5.95455,-0.180917,-0.310381,-10.0321,-0.0218347,-0.0369169,1.14986,-5.10354e-05,3.12815e-05,2.30352e-05,-0.459716,-0.888057,-0.00383649,-0.000659378,179.575,359.865,125.262,0.00010421,0.113251,-0.000102417,1.92479e-05,
5.98732,-0.519555,0.0640443,-7.00369,-0.116019,0.0673772,1.15518,-5.05867e-05,3.22926e-05,2.31624e-05,-0.466356,-0.884587,-0.00417245,-8.58736e-05,179.572,359.786,124.404,-2.60519e-05,0.111586,2.59802e-05,-1.93085e-06,
6.01746,0.196851,0.795979,-7.35846,-0.02822,0.0120375,1.17168,-4.96323e-05,3.24286e-05,2.32256e-05,-0.472351,-0.881385,-0.00663543,0.0010219,179.385,359.538,123.627,-2.60528e-05,0.100165,2.6044e-05,6.76826e-07,
6.05025,1.36835,0.725073,-14.052,0.0468078,-0.202936,1.20361,-4.85322e-05,3.3618e-05,2.24658e-05,-0.481306,-0.876519,-0.00759551,-0.00144823,179.157,359.727,122.459,0,0.112775,-0,-0,
6.0827,0.139236,-0.210962,-7.33967,-0.124,0.0115054,1.16316,-4.82535e-05,3.31506e-05,2.22207e-05,-0.488565,-0.872493,-0.00763245,-0.00126175,179.166,359.699,121.508,-0.00010421,0.10992,0.000101005,2.56485e-05,
6.1123,0.328885,1.78638,-6.87448,0.183561,-0.0858712,1.14294,-4.73457e-05,3.35187e-05,2.21504e-05,-0.494583,-0.869076,-0.00964229,-0.000713888,178.999,359.525,120.717,5.21047e-05,0.101355,-4.89452e-05,-1.78681e-05,
6.14509,0.129634,0.130376,-10.6782,-0.0298164,-0.22156,1.10783,-4.65134e-05,3.42963e-05,2.30119e-05,-0.501227,-0.865279,-0.00760461,-0.00252982,179.101,359.814,119.837,-7.81571e-05,0.11111,6.99932e-05,3.47776e-05,
6.17761,0.468121,-0.822025,-11.4911,-0.0175778,-0.10822,1.1174,-4.59566e-05,3.47849e-05,2.26673e-05,-0.505728,-0.862661,-0.00685791,-0.00274508,179.163,359.874,119.24,5.21052e-05,0.111824,-4.37838e-05,-2.82476e-05,
6.21038,-0.0162361,-0.0048497,-7.39605,0.137267,-0.0629904,1.1057,-4.43954e-05,3.52353e-05,2.27275e-05,-0.51257,-0.858634,-0.00381911,-0.00215784,179.497,359.988,118.329,5.21052e-05,0.111824,-4.03582e-05,-3.2957e-05,
6.24358,0.0288075,-0.640161,-9.65622,-0.0649358,-0.129504,1.13816,-4.39312e-05,3.61749e-05,2.30921e-05,-0.519196,-0.854644,-0.00297793,-0.00316066,179.52,0.132367,117.442,5.21052e-05,0.110872,-3.64638e-05,-3.72201e-05,
6.27722,-0.484764,-0.836574,-12.4943,-0.0995231,0.0338541,1.09559,-4.33379e-05,3.63092e-05,2.36189e-05,-0.525155,-0.850996,-0.0017557,-0.00399437,179.588,0.283865,116.641,5.21052e-05,0.110872,-3.21217e-05,-4.10261e-05,
6.30554,0.345689,-0.162465,-7.33967,-0.0830276,0.16369,1.11527,-4.28581e-05,3.66238e-05,2.30839e-05,-0.529059,-0.848582,-0.00194774,-0.00141124,179.725,0.0191459,116.116,-0.000651313,0.0968345,0.000350058,0.000549243,
6.33866,-0.150764,-0.548016,-7.35141,-0.250643,0.0301293,1.1323,-4.19967e-05,3.66432e-05,2.26274e-05,-0.53559,-0.844456,-0.00586279,-0.00196077,179.312,359.83,115.232,0.000547103,0.116344,-0.000238504,-0.000492379,
6.37118,-0.255139,0.699912,-9.33199,0.226662,-0.147596,1.21106,-4.128e-05,3.69251e-05,2.27372e-05,-0.543204,-0.839578,-0.0053923,-0.00318884,179.283,359.971,114.195,0.000130262,0.110634,-4.3496e-05,-0.000122786,
6.40084,-1.26874,0.210431,-8.09619,-0.0867524,-0.122587,1.15731,-4.04703e-05,3.75704e-05,2.27951e-05,-0.548111,-0.836372,-0.0051005,-0.00555535,179.162,0.212074,113.521,-0.000130262,0.102069,3.07587e-05,0.000126579,
6.43405,1.27713,1.74978,-6.44218,0.0883126,-0.132697,1.22649,-3.93419e-05,3.75216e-05,2.31847e-05,-0.555713,-0.831331,-0.00583244,-0.00621405,179.049,0.220563,112.476,-2.60524e-05,0.110634,3.31906e-06,2.58401e-05,
6.46674,-0.818764,0.150962,-11.3619,0.143652,-0.245505,1.12379,-3.84533e-05,3.88382e-05,2.34024e-05,-0.562914,-0.826464,-0.00350166,-0.00846235,179.122,0.575568,111.477,5.21052e-05,0.111824,-8.29627e-07,-5.20986e-05,
6.49592,0.444115,-0.618337,-10.5067,-0.0617431,-0.110881,1.10836,-3.73431e-05,3.88242e-05,2.32501e-05,-0.567678,-0.823202,-0.0030056,-0.00844176,179.167,0.600822,110.816,-7.81575e-05,0.100641,-6.61346e-06,7.78772e-05,
6.52887,-0.155403,-0.201263,-7.18225,0.19101,-0.0587335,1.09825,-3.63658e-05,3.88932e-05,2.37893e-05,-0.574089,-0.818763,-0.00117863,-0.00690037,179.435,0.569888,109.924,0.00010421,0.110872,2.02528e-05,-0.000102223,
6.55891,0.0744193,0.468896,-9.68206,-0.0452476,-0.0864033,1.11421,-3.57494e-05,3.86017e-05,2.35011e-05,-0.578302,-0.815785,-0.0010638,-0.00775005,179.387,0.654009,109.332,0,0.101831,0,-0,
6.59153,-0.153083,-0.436473,-10.9273,-0.037266,-0.00658644,1.11474,-3.55499e-05,3.90578e-05,2.3585e-05,-0.584154,-0.8116,-0.000986911,-0.00825301,179.356,0.701505,108.507,0.000156315,0.10992,6.19273e-05,-0.000143525,
6.62472,0.727388,-0.688658,-9.47531,-0.0963304,0.203066,1.10836,-3.4579e-05,3.85966e-05,2.36412e-05,-0.589018,-0.808091,0.000275934,-0.00683849,179.564,0.651885,107.821,-0.000781576,0.119437,-0.000392938,0.000675618,
6.65387,-1.43342,3.38062,-8.34758,0.108533,-0.0156324,1.03493,-3.35397e-05,3.89625e-05,2.34344e-05,-0.593702,-0.804629,-0.00488331,-0.0081714,178.994,0.42121,107.152,0.000625261,0.0932657,0.000363321,-0.00050887,
6.68707,0.372096,0.944653,-13.9181,0.056918,-0.0651188,1.20095,-3.30175e-05,3.85549e-05,2.29055e-05,-0.600444,-0.799628,-0.0055846,-0.00554491,179.107,0.12383,106.193,-0.000390788,0.115392,-0.000262184,0.000289784,
6.71966,0.184848,1.20998,-9.84182,-0.0292843,0.0306614,1.06206,-3.19569e-05,3.77429e-05,2.25755e-05,-0.605811,-0.795564,-0.00587016,-0.00605652,179.044,0.144632,105.421,-0.000182367,0.114441,-0.000136994,0.000120376,
6.74941,-0.482444,0.937791,-5.74204,-0.117615,-0.0672473,1.23234,-3.10661e-05,3.84356e-05,2.30174e-05,-0.610644,-0.7918,-0.00826368,-0.00992739,178.555,0.322501,104.716,-0.000234473,0.0996896,-0.000190665,0.000136471,
6.78211,0.0288075,2.27815,-19.3453,0.312864,-0.333836,1.15039,-2.99518e-05,3.833e-05,2.34022e-05,-0.631593,-0.774996,-0.0216161,-0.00195342,177.938,358.609,101.667,0.000156315,0.112299,0.000136505,-7.61633e-05,
6.8149,0.885829,-0.538317,-7.8119,-0.079835,-0.138018,1.13975,-2.88838e-05,3.82846e-05,2.32751e-05,-0.637458,-0.770194,-0.0208274,-0.00383183,177.881,358.817,100.796,-0.000130262,0.110634,-0.000120066,5.05219e-05,
6.84443,-0.603055,0.022873,-8.51674,0.219212,-0.0778895,1.10197,-2.8052e-05,3.82806e-05,2.37312e-05,-0.641056,-0.76725,-0.0191235,-0.00313638,178.088,358.871,100.26,0.000182367,0.101117,0.000174373,-5.34012e-05,
6.87725,0.201652,0.683901,-7.80016,-0.118679,-0.101835,1.1041,-2.80654e-05,3.78988e-05,2.34371e-05,-0.64523,-0.76377,-0.0178169,-0.00414823,178.133,359.046,99.6336,0,0.110872,0,-0,
6.90675,-0.146125,-1.21243,-8.84801,-0.151138,-0.0252104,1.12166,-2.70102e-05,3.80417e-05,2.33518e-05,-0.648243,-0.761227,-0.0171483,-0.00445793,178.172,359.115,99.1802,4.65661e-10,0.0999275,4.63925e-10,-4.01728e-11,
6.93935,0.108028,0.295061,-10.3211,-0.00427498,0.0625882,1.17966,-2.5388e-05,3.78243e-05,2.32904e-05,-0.653653,-0.756609,-0.016412,-0.0034359,178.319,359.069,98.3646,0,0.113251,0,0,
6.97199,-0.767736,0.725073,-7.96462,0.00264249,0.0562028,1.15678,-2.56374e-05,3.73319e-05,2.3232e-05,-0.658487,-0.75239,-0.0172945,-0.00203127,178.355,358.87,97.6318,2.60528e-05,0.11111,2.58052e-05,3.58344e-06,
7.00156,-0.29225,-0.266734,-10.0979,-0.191579,0.00139524,1.19403,-2.49303e-05,3.74289e-05,2.34772e-05,-0.662134,-0.749153,-0.0183754,-0.00325195,178.175,358.885,97.0745,-5.21047e-05,0.0999275,-5.0637e-05,-1.22797e-05,
7.03441,-0.180917,-0.32008,-9.9546,-0.154863,0.0109733,1.16157,-2.35202e-05,3.68009e-05,2.39488e-05,-0.667558,-0.744342,-0.0175516,-0.00363851,178.224,358.968,96.2418,0,0.112299,0,0,
7.06714,1.46678,1.97622,-11.5992,0.144184,-0.0640546,1.14241,-2.22019e-05,3.61467e-05,2.32828e-05,-0.673909,-0.738551,-0.0196385,-0.00161622,178.212,358.62,95.2622,2.60528e-05,0.110158,2.33404e-05,1.15747e-05,
7.09662,0.712984,0.585548,-0.303078,-0.0926057,-0.0667152,1.14561,-2.17052e-05,3.56379e-05,2.32763e-05,-0.680096,-0.732455,-0.0312902,-0.000155984,177.358,357.574,94.3016,-0.000156315,0.101355,-0.000132295,-8.32602e-05,
7.12933,1.73565,0.308785,-12.4497,-0.042055,-0.147064,1.06526,-2.04776e-05,3.54776e-05,2.32906e-05,-0.682242,-0.729598,-0.0469455,-0.00547144,175.636,356.786,93.9647,2.60528e-05,0.11111,2.03748e-05,1.62362e-05,
7.16219,1.1451,-0.220662,-12.6142,0.263378,-0.0768253,1.00672,-1.88449e-05,3.5514e-05,2.36562e-05,-0.687424,-0.724962,-0.0432195,-0.00326295,176.144,356.865,93.1505,2.60528e-05,0.112537,1.84226e-05,1.84216e-05,
7.19142,0.943444,-0.965091,-10.4527,-0.141028,-0.106624,1.04663,-1.80031e-05,3.42122e-05,2.32936e-05,-0.690118,-0.722549,-0.0406563,-0.00263127,176.418,357.001,92.724,5.21052e-05,0.0999275,3.29856e-05,4.03348e-05,
7.2244,-0.12525,0.0892045,-7.68738,-0.0484403,0.0317257,1.0312,-1.81583e-05,3.33306e-05,2.35441e-05,-0.692798,-0.720118,-0.0381513,-0.00235585,176.659,357.164,92.2982,2.60519e-05,0.111586,1.41441e-05,2.18779e-05,
7.25398,-0.0950972,-0.230361,-8.62951,-0.0878166,0.0700378,1.09931,-1.80771e-05,3.28087e-05,2.39523e-05,-0.695081,-0.717952,-0.0374626,-0.00192432,176.759,357.173,91.9345,0.000156315,0.0999275,7.13477e-05,0.000139082,
7.28674,1.45718,0.562675,-7.92468,-0.0367338,0.0546065,1.12538,-1.72823e-05,3.30837e-05,2.39933e-05,-0.7006,-0.712497,-0.0388308,0.000224677,176.841,356.863,91.0512,-0.000208421,0.113727,-7.34716e-05,-0.000195041,
7.31936,1.89409,1.5668,-14.3293,-0.0250274,-0.0842749,1.19882,-1.63687e-05,3.252e-05,2.37722e-05,-0.707772,-0.704587,-0.0510419,-0.00337299,175.591,356.13,89.8906,0.000130263,0.108731,3.24204e-05,0.000126164,
7.34904,-0.661041,3.21136,-23.9925,0.188882,-0.0693757,1.12219,-1.58924e-05,3.20461e-05,2.36246e-05,-0.711695,-0.700828,-0.0482321,-0.00197448,175.953,356.222,89.252,2.60524e-05,0.100641,3.91605e-06,2.57564e-05,
7.38188,1.38996,2.25756,-8.34993,0.0936337,0.0269366,1.02535,-1.51219e-05,3.16429e-05,2.35044e-05,-0.712947,-0.699772,-0.044999,-0.000859595,176.312,356.39,89.0477,-0.000234473,0.113965,-8.65512e-06,-0.000234313,
7.41465,0.660171,-0.259459,-9.36724,-0.0777065,-0.158771,1.15625,-1.45941e-05,3.05174e-05,2.38337e-05,-0.7198,-0.691182,-0.0644541,0.000324778,174.893,354.65,87.9149,7.81575e-05,0.109682,-5.68177e-06,7.79507e-05,
7.44396,1.32034,-0.584389,-10.9437,0.094698,-0.189101,1.16583,-1.45316e-05,2.94489e-05,2.31632e-05,-0.72308,-0.688234,-0.0590524,0.00133677,175.431,354.995,87.371,-7.81575e-05,0.101593,1.35581e-05,-7.69726e-05,
7.47715,0.374497,0.196707,-14.8579,-0.0888809,-0.16622,1.18498,-1.44649e-05,2.8527e-05,2.32522e-05,-0.726801,-0.684471,-0.0571045,-0.000368752,175.47,355.268,86.7512,-2.60524e-05,0.111586,7.34829e-06,-2.49946e-05,
7.50975,-0.259778,-0.0678959,-10.1473,0.0420188,-0.0603298,1.09399,-1.37772e-05,2.82158e-05,2.33135e-05,-0.730594,-0.680846,-0.051647,0.00359071,176.256,355.391,86.1134,0.000130262,0.112062,-5.04865e-05,0.000120081,
7.5392,0.163242,-1.06209,-12.3769,-0.147413,-0.0119076,1.03227,-1.32226e-05,2.79917e-05,2.26004e-05,-0.731658,-0.679867,-0.0494445,0.00353462,176.431,355.575,85.9353,-5.21047e-05,0.0980241,2.47984e-05,-4.58251e-05,
7.57197,-0.378069,-0.24006,-10.8873,0.0249912,-0.0108433,1.1206,-1.27635e-05,2.70802e-05,2.16401e-05,-0.735101,-0.676284,-0.0474198,0.00418064,176.666,355.677,85.3532,0.00010421,0.113727,-5.96772e-05,8.54302e-05,
7.60157,1.18831,0.0800553,-6.46567,-0.225102,0.0764231,1.13709,-1.2314e-05,2.64857e-05,2.22704e-05,-0.737803,-0.673269,-0.0482893,0.00498384,176.684,355.528,84.8924,4.65661e-10,0.0994516,-3.03252e-10,3.53381e-10,
7.63445,-0.301528,-0.0945692,-8.15962,-0.051633,-0.0406416,1.15997,-1.12252e-05,2.52714e-05,2.28267e-05,-0.741986,-0.668754,-0.0469812,0.00418638,176.745,355.681,84.1796,-0.00010421,0.112299,7.62994e-05,-7.09795e-05,
7.66716,1.82687,1.60339,-9.78544,0.151102,-0.185376,1.19988,-1.10393e-05,2.42819e-05,2.2765e-05,-0.747502,-0.662646,-0.0461186,0.0037921,176.812,355.758,83.2309,7.8158e-05,0.112537,-6.28413e-05,4.64719e-05,
7.69688,2.40062,-1.81621,-4.424,-0.200092,-0.0507518,1.12485,-1.01828e-05,2.3924e-05,2.25119e-05,-0.751273,-0.658595,-0.0423033,0.00720767,177.42,355.81,82.5724,-0.000130263,0.0987379,0.00011186,-6.67511e-05,
7.72952,1.98531,2.56635,-10.065,0.269763,-0.0816143,1.14986,-9.73354e-06,2.26329e-05,2.27721e-05,-0.75587,-0.653377,-0.0412142,0.00774618,177.578,355.847,81.7683,5.21052e-05,0.112299,-4.74544e-05,2.15181e-05,
7.76232,1.00826,0.0731935,-4.11153,-0.0255595,-0.166752,1.0743,-9.21488e-06,2.18882e-05,2.3422e-05,-0.759541,-0.649385,-0.0363946,0.00847331,178.025,356.199,81.1244,0,0.110872,-0,0,
7.79173,0.801807,-1.07178,-6.06862,-0.0181099,-0.0975777,1.12432,-9.83077e-06,2.10585e-05,2.31504e-05,-0.760182,-0.648864,-0.0317936,0.00933096,178.446,356.535,81.0128,-7.81575e-05,0.100641,7.63713e-05,-1.66139e-05,
7.82458,-0.412861,-0.875372,-7.00369,-0.00587131,0.0077806,1.14028,-1.01291e-05,1.93816e-05,2.25768e-05,-0.760177,-0.649073,-0.0271445,0.00990315,178.842,356.897,81.0157,0.000156315,0.112775,-0.000155512,1.58277e-05,
7.85728,1.01306,0.0251603,-12.4145,0.00423882,-0.0965135,1.1621,-9.48387e-06,1.80726e-05,2.22968e-05,-0.761351,-0.64776,-0.0256757,0.00958561,178.929,357.047,80.8101,2.60528e-05,0.109682,-2.60519e-05,-2.15007e-07,
7.88676,-1.03447,-0.671684,-11.8154,-0.160184,0.00033102,1.1339,-9.74057e-06,1.83607e-05,2.26812e-05,-0.761029,-0.64822,-0.0241453,0.00792488,178.896,357.305,80.8726,2.60528e-05,0.101117,-2.58972e-05,-2.84372e-06,
7.91945,0.724988,0.407139,-9.41188,-0.132514,0.137084,1.1488,-9.64518e-06,1.72795e-05,2.24994e-05,-0.761162,-0.648034,-0.0247818,0.00843255,178.894,357.211,80.8474,-0.00010421,0.113251,0.000101639,2.30082e-05,
7.94917,-0.0672639,-0.303106,-11.3737,-0.141028,0.0115054,1.11102,-9.87775e-06,1.65336e-05,2.25517e-05,-0.761904,-0.647067,-0.0272459,0.00801498,178.678,357.026,80.7152,-7.81575e-05,0.100641,7.41093e-05,2.48276e-05,
7.98186,2.34061,0.288199,-0.277234,0.14312,-0.202936,1.21531,-1.01079e-05,1.5167e-05,2.192e-05,-0.766152,-0.641583,-0.0364351,0.00738514,177.965,356.256,79.9528,0.000208421,0.109444,-0.000189211,-8.73967e-05,
8.01459,-0.992722,1.24886,-13.8359,-0.116019,-0.124715,1.12698,-9.61617e-06,1.43082e-05,2.1202e-05,-0.764565,-0.643659,-0.0335173,0.00448948,177.917,356.731,80.245,-0.000182367,0.113013,0.000155879,9.46545e-05,
8.04429,-1.19451,0.551238,-9.47296,0.0521289,-0.0986419,1.15944,-9.34831e-06,1.41148e-05,2.1481e-05,-0.765276,-0.642812,-0.0335983,0.00404874,177.876,356.754,80.1189,-2.60528e-05,0.100641,2.07975e-05,1.56912e-05,
8.07713,-0.0835,1.28546,-9.97574,0.169726,-0.284881,1.14241,-9.11762e-06,1.35922e-05,2.20551e-05,-0.771977,-0.634726,-0.0336565,0.00650817,178.124,356.547,78.9112,5.21052e-05,0.111348,-3.78499e-05,-3.58096e-05,
8.10974,0.408106,-0.64986,-7.8213,-0.0915414,-0.117266,1.09825,-9.47378e-06,1.23026e-05,2.16597e-05,-0.76991,-0.637455,-0.029273,0.00569219,178.361,357,79.2897,-2.60528e-05,0.111586,1.68136e-05,1.9901e-05,
8.13928,0.175245,0.766244,-10.6712,0.238368,-0.0438343,1.06685,-9.82547e-06,1.09746e-05,2.17457e-05,-0.767921,-0.639883,-0.0283216,0.00678778,178.518,357.009,79.6453,7.81575e-05,0.0996896,-4.42481e-05,-6.4426e-05,
