Time (sec), Accel X (m/s^2), Accel Y (m/s^2), Accel Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s), Mag X (μT), Mag Y (μT), Mag Z (μT), Quat X, Quat Y, Quat Z, Quat W, Roll (deg), Pitch (deg), Yaw (deg), Δdistance (m), ΔYaw (rad), ΔX (m), ΔY (m)
4.96254,0.254466,0.189846,-9.48941,0.000119278,-0.00137903,0.000114616,-2.36644e-05,-8.42231e-06,2.10026e-05,0.166607,-0.985882,-0.0079355,0.0147006,178.822,358.491,199.199,0,0,0,0,
4.99202,0.237661,0.192133,-9.48706,0.000642667,-0.000304801,0.000675265,-2.38378e-05,-8.32623e-06,2.06919e-05,0.166503,-0.9859,-0.00792462,0.0146829,178.824,358.492,199.187,0,0,0,0,
5.01955,0.254466,0.203569,-9.49881,0.00110633,-0.000315314,0.00118743,-2.36407e-05,-8.65265e-06,2.09704e-05,0.166575,-0.985888,-0.00790972,0.01469,178.826,358.491,199.196,0,0,0,0,
5.04721,0.259267,0.185271,-9.49176,4.01009e-05,0.000193963,7.97994e-05,-2.40438e-05,-8.35181e-06,2.03995e-05,0.166456,-0.985907,-0.00790801,0.0147098,178.826,358.489,199.182,0,0,0,0,
5.07755,0.273671,0.180696,-9.49176,-0.00101352,-0.000338711,-0.000420399,-2.36885e-05,-8.78685e-06,2.02491e-05,0.166655,-0.985874,-0.007899,0.0147382,178.826,358.486,199.205,0,0,0,0,
5.10516,0.244863,0.19442,-9.48706,7.33156e-05,-0.000310071,-0.000437919,-2.35485e-05,-8.68763e-06,2.01946e-05,0.166843,-0.985842,-0.00791315,0.0147223,178.824,358.488,199.227,0,0,0,0,
5.1323,0.259267,0.198995,-9.48236,0.000589117,0.000223981,-0.000948872,-2.39965e-05,-8.90128e-06,1.98983e-05,0.167053,-0.985806,-0.00792499,0.0147188,178.823,358.489,199.251,0,0,0,0,
5.16166,0.261668,0.208144,-9.5176,-0.000515457,0.000751892,0.000131942,-2.36627e-05,-9.06752e-06,2.00804e-05,0.167597,-0.985713,-0.00792817,0.0147648,178.82,358.484,199.315,0,0,0,0,
5.18823,0.242463,0.187558,-9.5176,-0.000490915,0.000209315,-0.000406142,-2.38014e-05,-9.13667e-06,2.00785e-05,0.168008,-0.985643,-0.0079334,0.0147515,178.819,358.486,199.362,0,0,0,0,
5.21506,0.252065,0.180696,-9.49646,5.17499e-05,-0.000319941,-0.000906095,-2.36207e-05,-8.91152e-06,2.00854e-05,0.16833,-0.985589,-0.00793015,0.0147431,178.819,358.488,199.4,0,0,0,0,
5.24453,0.244863,0.196707,-9.48001,-0.00045868,0.00123578,-0.000347894,-2.3456e-05,-8.35894e-06,2.00946e-05,0.168351,-0.985585,-0.0079316,0.0147505,178.819,358.487,199.402,0,0,0,0,
5.27197,0.252065,0.173834,-9.53405,6.99367e-05,-0.000343392,0.000719763,-2.36679e-05,-8.4215e-06,1.98425e-05,0.168281,-0.985597,-0.00789618,0.0147409,178.823,358.487,199.394,0,0,0,0,
5.2993,0.266469,0.192133,-9.51525,-0.000440171,0.000192247,0.000710521,-2.4073e-05,-8.73096e-06,1.9673e-05,0.168296,-0.985595,-0.00788361,0.0147648,178.824,358.484,199.396,0,0,0,0,
5.32997,0.261668,0.198995,-9.51995,-0.0009281,-0.000859596,-0.000884973,-2.44211e-05,-8.9981e-06,1.97018e-05,0.168445,-0.985569,-0.0078947,0.0147674,178.823,358.484,199.413,0,0,0,0,
5.35804,0.252065,0.187558,-9.48001,-0.000871399,0.0002074,0.000183232,-2.32127e-05,-8.79963e-06,2.06041e-05,0.168705,-0.985524,-0.00790564,0.0147839,178.821,358.483,199.443,0,0,0,0,
5.38881,0.249665,0.203569,-9.49646,-0.000352282,0.000699544,0.000195026,-2.36124e-05,-8.66686e-06,2.03491e-05,0.168902,-0.98549,-0.00791306,0.0148193,178.819,358.479,199.466,0,0,0,0,
5.4164,0.223258,0.205857,-9.48706,-0.000360535,0.000146946,-0.000333548,-2.4027e-05,-8.62259e-06,2.02469e-05,0.168851,-0.985499,-0.00792121,0.0147801,178.819,358.484,199.46,0,0,0,0,
5.44346,0.249665,0.198995,-9.48941,-0.000355883,-0.000341801,-0.000317667,-2.37709e-05,-8.84604e-06,2.01909e-05,0.168964,-0.98548,-0.00792601,0.0147632,178.819,358.486,199.474,0,0,0,0,
5.47424,0.244863,0.198995,-9.5129,-0.000355799,0.000708686,-0.000357211,-2.32606e-05,-8.76293e-06,2.11565e-05,0.1693,-0.985422,-0.00792446,0.0147698,178.818,358.486,199.513,0,0,0,0,
5.50031,0.252065,0.171547,-9.50115,0.00068721,0.000168167,-0.000327691,-2.37985e-05,-8.94389e-06,2.12561e-05,0.169529,-0.985383,-0.0078956,0.0147584,178.821,358.487,199.539,0,0,0,0,
5.53139,0.252065,0.187558,-9.48236,0.000131641,0.000663381,0.000177488,-2.31709e-05,-8.35999e-06,2.1708e-05,0.169532,-0.985382,-0.00788167,0.0147774,178.822,358.484,199.54,0,0,0,0,
5.55935,0.240062,0.19442,-9.48001,0.000137886,0.000112506,-0.000337739,-2.29503e-05,-8.66839e-06,2.16266e-05,0.169682,-0.985357,-0.00788457,0.0147661,178.822,358.486,199.557,0,0,0,0,
5.58773,0.259267,0.203569,-9.48236,0.000650611,0.000651466,-0.00085346,-2.33245e-05,-8.35043e-06,2.15675e-05,0.16962,-0.985367,-0.00789005,0.0147704,178.822,358.485,199.55,0,0,0,0,
5.61852,0.273671,0.198995,-9.48706,8.57152e-05,0.000160078,0.000158958,-2.3916e-05,-8.00631e-06,2.12472e-05,0.169181,-0.985443,-0.00787873,0.0147801,178.823,358.484,199.499,0,0,0,0,
5.64553,0.244863,0.178409,-9.49411,-0.000475196,0.00117852,-0.000380415,-2.42062e-05,-7.93258e-06,2.13188e-05,0.168573,-0.985547,-0.00785982,0.0147601,178.827,358.485,199.428,0,0,0,0,
5.67543,0.240062,0.192133,-9.50585,-0.000491114,0.000155982,0.00116676,-2.37387e-05,-8.20489e-06,2.20644e-05,0.167941,-0.985655,-0.00789793,0.0147393,178.824,358.487,199.355,0,0,0,0,
5.70201,0.266469,0.198995,-9.47296,-0.000467733,-0.00140932,-0.000421632,-2.35597e-05,-7.78438e-06,2.18559e-05,0.167452,-0.985738,-0.00790311,0.0147359,178.824,358.487,199.298,0,0,0,0,
5.73006,0.247264,0.192133,-9.47296,0.000605633,0.000684895,0.000637025,-2.34568e-05,-8.04233e-06,2.17177e-05,0.167076,-0.985802,-0.00791615,0.0147223,178.823,358.488,199.254,0,0,0,0,
5.7609,0.225658,0.205857,-9.49411,-0.000475682,0.00118058,0.00109915,-2.38503e-05,-9.07249e-06,2.08222e-05,0.167109,-0.985797,-0.00795739,0.0146985,178.819,358.492,199.258,0,0,0,0,
5.78881,0.256866,0.192133,-9.51995,-0.000440519,0.000655135,3.32706e-05,-2.39215e-05,-9.13986e-06,2.05532e-05,0.167514,-0.985728,-0.00795248,0.0146996,178.819,358.492,199.305,0,0,0,0,
5.81943,0.254466,0.187558,-9.49646,-0.000410039,0.00117765,-0.000476457,-2.36117e-05,-8.83057e-06,2.06663e-05,0.167938,-0.985656,-0.00795664,0.0146861,178.818,358.494,199.354,0,0,0,0,
5.84634,0.247264,0.205857,-9.49646,0.000103749,0.000627313,-0.00045377,-2.37642e-05,-8.98317e-06,2.07008e-05,0.168215,-0.985609,-0.00796304,0.0146969,178.817,358.493,199.386,0,0,0,0,
5.87391,0.254466,0.19442,-9.49646,9.88096e-05,-0.000416109,0.000631444,-2.41287e-05,-8.82688e-06,2.02246e-05,0.168349,-0.985586,-0.00795627,0.0146995,178.817,358.493,199.402,0,0,0,0,
5.90509,0.261668,0.196707,-9.49881,0.000116864,0.00113358,0.00272541,-2.3355e-05,-8.49187e-06,2.05955e-05,0.168523,-0.985556,-0.0079418,0.0147154,178.818,358.491,199.422,0,0,0,0,
5.93149,0.252065,0.187558,-9.5176,-0.000407992,0.00110464,4.92483e-05,-2.3579e-05,-8.2356e-06,2.1155e-05,0.168342,-0.985587,-0.00793951,0.0147189,178.819,358.491,199.401,0,0,0,0,
5.95929,0.256866,0.196707,-9.48471,0.000130724,-0.000493316,5.94147e-05,-2.34633e-05,-8.06757e-06,2.12715e-05,0.168046,-0.985637,-0.00793314,0.0147195,178.82,358.49,199.367,0,0,0,0,
5.9888,0.261668,0.201282,-9.48941,-0.000372766,0.000567861,-0.00048849,-2.37486e-05,-8.64929e-06,2.06876e-05,0.167982,-0.985648,-0.00792111,0.0147244,178.821,358.489,199.359,0,0,0,0,
6.01648,0.242463,0.201282,-9.48001,0.000646025,0.00107263,1.65217e-05,-2.35673e-05,-8.33047e-06,2.12198e-05,0.167866,-0.985668,-0.00792388,0.0147141,178.821,358.49,199.346,0,0,0,0,
6.04413,0.237661,0.203569,-9.47061,8.34633e-05,0.000502268,0.000560053,-2.3457e-05,-8.38997e-06,2.1558e-05,0.167765,-0.985686,-0.00793548,0.0146818,178.821,358.494,199.334,0,0,0,0,
6.0738,0.249665,0.182984,-9.5223,0.000584655,-0.000497578,1.37575e-05,-2.31145e-05,-8.70363e-06,2.12722e-05,0.167962,-0.985653,-0.00791072,0.0146555,178.824,358.497,199.357,0,0,0,0,
6.10188,0.252065,0.19442,-9.5035,0.00107611,3.28887e-05,0.000544906,-2.31752e-05,-8.37083e-06,2.08518e-05,0.168034,-0.985641,-0.00788614,0.0146639,178.826,358.495,199.365,0,0,0,0,
6.1314,0.254466,0.212719,-9.47296,0.000542548,4.3083e-05,-6.19814e-05,-2.3954e-05,-9.16473e-06,2.11323e-05,0.168389,-0.98558,-0.00791789,0.0146734,178.822,358.495,199.407,0,0,0,0,
6.15935,0.259267,0.187558,-9.49411,9.93721e-06,-0.00203613,0.00097955,-2.3723e-05,-8.93133e-06,2.05125e-05,0.168673,-0.985531,-0.00790385,0.0146655,178.823,358.496,199.44,0,0,0,0,
6.18713,0.256866,0.19442,-9.46121,-0.000991579,8.79243e-05,-0.000105668,-2.35705e-05,-8.78009e-06,2.03632e-05,0.168865,-0.985498,-0.00791016,0.0146813,178.822,358.495,199.462,0,0,0,0,
6.21762,0.244863,0.198995,-9.48001,0.0011055,-0.00153781,-0.00111176,-2.38078e-05,-9.27698e-06,2.03082e-05,0.16937,-0.985411,-0.00792741,0.0146882,178.819,358.495,199.521,0,0,0,0,
6.24464,0.256866,0.192133,-9.49176,0.000583626,-0.000463551,0.000980791,-2.41311e-05,-8.48227e-06,2.07202e-05,0.169284,-0.985426,-0.00793263,0.0146893,178.819,358.495,199.511,0,0,0,0,
6.27456,0.244863,0.192133,-9.49881,2.31545e-05,3.93e-05,-6.50287e-05,-2.33776e-05,-9.20041e-06,2.07534e-05,0.169763,-0.985344,-0.00789507,0.0147004,178.822,358.494,199.566,0,0,0,0,
6.30183,0.242463,0.203569,-9.49411,0.0020867,0.00055672,-3.69065e-05,-2.33553e-05,-9.21585e-06,2.0515e-05,0.170284,-0.985254,-0.00786982,0.0147072,178.824,358.493,199.627,0,0,0,0,
6.32876,0.247264,0.205857,-9.51525,-3.976e-05,-0.000495853,0.000990916,-2.33365e-05,-9.22387e-06,2.06098e-05,0.170769,-0.98517,-0.00787672,0.0147044,178.823,358.494,199.683,0,0,0,0,
6.35906,0.249665,0.201282,-9.48706,0.000445401,-0.000930706,-0.000562698,-2.36047e-05,-9.02504e-06,2.08854e-05,0.171238,-0.985089,-0.00786564,0.0146591,178.824,358.499,199.738,0,0,0,0,
6.387,0.237661,0.19442,-9.49881,-0.000576848,0.000139672,-2.9128e-05,-2.34902e-05,-8.83821e-06,2.08493e-05,0.171398,-0.985062,-0.0078714,0.014652,178.823,358.501,199.756,0,0,0,0,
6.41677,0.256866,0.208144,-9.53405,-0.00113338,-0.00144699,-0.00110514,-2.33909e-05,-8.67613e-06,2.08179e-05,0.171475,-0.985048,-0.00789971,0.0146115,178.821,358.506,199.765,0,0,0,0,
6.44391,0.23286,0.215006,-9.48001,0.000994828,-0.00144683,-0.00110487,-2.33488e-05,-8.61305e-06,2.10534e-05,0.171454,-0.985052,-0.00793017,0.0146003,178.818,358.508,199.763,0,0,0,0,
6.47113,0.247264,0.196707,-9.5129,-6.9445e-05,0.000149598,0.00208749,-2.35959e-05,-8.84395e-06,2.09486e-05,0.17151,-0.985042,-0.00793476,0.0146138,178.817,358.506,199.769,0,0,0,0,
6.49845,0.244863,0.201282,-9.48236,-0.00113353,0.00174558,-4.10788e-05,-2.29737e-05,-9.2395e-06,2.06493e-05,0.171961,-0.984963,-0.00794635,0.0146425,178.814,358.504,199.822,0,0,0,0,
6.5279,0.244863,0.196707,-9.47531,-0.000601325,-0.000914782,-4.10005e-05,-2.32239e-05,-9.05352e-06,2.07119e-05,0.172414,-0.984884,-0.00795803,0.0146399,178.812,358.505,199.875,0,0,0,0,
6.55444,0.242463,0.192133,-9.49881,0.000462852,0.000681454,-4.09931e-05,-2.32407e-05,-8.5929e-06,2.07406e-05,0.172462,-0.984875,-0.00795316,0.0146327,178.813,358.506,199.88,0,0,0,0,
6.58085,0.264068,0.185271,-9.5223,-6.9309e-05,0.000149433,-0.000573032,-2.35116e-05,-8.5638e-06,2.12455e-05,0.172355,-0.984894,-0.00795477,0.014625,178.813,358.506,199.868,0,0,0,0,
6.61049,0.247264,0.196707,-9.5035,-6.94767e-05,0.000149505,-0.000572693,-2.41245e-05,-8.90881e-06,2.10017e-05,0.172306,-0.984903,-0.00792436,0.0146182,178.817,358.506,199.862,0,0,0,0,
6.6366,0.256866,0.171547,-9.48471,-0.00060151,0.000149468,-0.000572551,-2.40911e-05,-8.77156e-06,2.06704e-05,0.172255,-0.984912,-0.00788525,0.0146443,178.821,358.503,199.856,0,0,0,0,
6.66291,0.252065,0.192133,-9.46591,0.000462668,0.00068148,-4.03635e-05,-2.43346e-05,-8.95128e-06,2.06976e-05,0.172215,-0.984919,-0.0078598,0.014639,178.824,358.503,199.851,0,0,0,0,
6.68913,0.249665,0.189846,-9.49411,-0.000601413,-0.000382716,-4.0289e-05,-2.39574e-05,-8.791e-06,2.07291e-05,0.172171,-0.984927,-0.00785247,0.014624,178.825,358.504,199.846,0,0,0,0,
6.71868,0.256866,0.182984,-9.46591,-6.9404e-05,0.000149339,-4.02741e-05,-2.40619e-05,-8.66096e-06,2.08347e-05,0.172018,-0.984954,-0.00783319,0.0146299,178.827,358.503,199.828,0,0,0,0,
6.74463,0.26887,0.201282,-9.47531,-0.00113336,0.000149239,-4.01996e-05,-2.40523e-05,-8.87462e-06,2.08086e-05,0.171971,-0.984962,-0.00784819,0.0146716,178.825,358.499,199.823,0,0,0,0,
6.77056,0.247264,0.205857,-9.51055,-6.91805e-05,-0.000914894,-0.00110435,-2.35248e-05,-9.26315e-06,2.08012e-05,0.172295,-0.984905,-0.00783776,0.014659,178.826,358.5,199.861,0,0,0,0,
6.79706,0.256866,0.196707,-9.48706,0.00152698,-0.000382688,-4.00506e-05,-2.39676e-05,-9.26403e-06,2.10287e-05,0.172591,-0.984853,-0.00784393,0.0146834,178.824,358.498,199.895,0,0,0,0,
6.82663,0.244863,0.201282,-9.49881,-0.000601254,0.000681482,-0.000572085,-2.43358e-05,-8.55032e-06,2.12325e-05,0.17231,-0.984902,-0.00787385,0.0146844,178.821,358.498,199.863,0,0,0,0,
6.8528,0.249665,0.221868,-9.49176,-6.91898e-05,-0.000914764,-0.000572011,-2.36958e-05,-8.7902e-06,2.13223e-05,0.172218,-0.984918,-0.00789187,0.0146733,178.819,358.499,199.852,0,0,0,0,
6.87909,0.240062,0.171547,-9.49411,-0.00113334,0.000149488,-3.976e-05,-2.35464e-05,-9.20942e-06,2.18663e-05,0.172516,-0.984866,-0.00786579,0.0146539,178.822,358.502,199.886,0,0,0,0,
6.9055,0.235261,0.192133,-9.48236,-6.90296e-05,0.00014958,0.00049204,-2.37094e-05,-8.43687e-06,2.12285e-05,0.172359,-0.984894,-0.00787165,0.0146353,178.822,358.504,199.868,0,0,0,0,
6.93507,0.256866,0.187558,-9.46826,-6.89421e-05,0.000149395,-0.00110409,-2.34048e-05,-8.46669e-06,2.12615e-05,0.172117,-0.984936,-0.00785275,0.0146505,178.824,358.501,199.84,0,0,0,0,
6.96099,0.273671,0.205857,-9.52465,-6.8862e-05,-0.000914672,-0.000571843,-2.38941e-05,-8.49448e-06,2.08309e-05,0.171885,-0.984976,-0.00786373,0.0146767,178.823,358.498,199.813,0,0,0,0,
6.98734,0.259267,0.205857,-9.50115,-6.88471e-05,0.000681629,0.000492327,-2.34106e-05,-8.2311e-06,2.05752e-05,0.17157,-0.985031,-0.00787481,0.0146915,178.822,358.496,199.776,0,0,0,0,
7.01673,0.266469,0.196707,-9.48941,-0.000600807,-0.000382712,0.000492148,-2.33484e-05,-8.01056e-06,2.03454e-05,0.170934,-0.985141,-0.00789294,0.0147086,178.82,358.494,199.703,0,0,0,0,
7.04472,0.252065,0.198995,-9.5364,-0.000600854,-0.000914797,-0.00057194,-2.38639e-05,-8.4661e-06,2.02422e-05,0.17067,-0.985187,-0.00789514,0.0147099,178.821,358.494,199.672,0,0,0,0,
7.07125,0.218457,0.205857,-9.49881,-6.86608e-05,0.000681248,0.00049223,-2.31289e-05,-8.46874e-06,2.04493e-05,0.170585,-0.985201,-0.00791745,0.0147056,178.818,358.494,199.662,0,0,0,0,
7.09766,0.259267,0.205857,-9.50115,0.00152763,0.00174518,-0.000571862,-2.31811e-05,-8.48032e-06,2.08175e-05,0.170572,-0.985203,-0.0079142,0.0147394,178.818,358.491,199.66,0,0,0,0,
7.12714,0.247264,0.198995,-9.49646,-6.86217e-05,0.000680454,-3.96743e-05,-2.33268e-05,-8.58802e-06,2.08867e-05,0.170619,-0.985195,-0.00790309,0.0147511,178.819,358.489,199.666,0,0,0,0,
7.15316,0.249665,0.182984,-9.5411,-6.86068e-05,-0.000383742,0.000492577,-2.3296e-05,-8.02958e-06,2.11022e-05,0.170322,-0.985247,-0.00789559,0.0147325,178.821,358.491,199.631,0,0,0,0,
7.17935,0.261668,0.196707,-9.50115,-0.000600575,0.00121243,-0.00163586,-2.32914e-05,-7.93944e-06,2.07429e-05,0.16988,-0.985322,-0.00790857,0.0147586,178.819,358.487,199.58,0,0,0,0,
7.2058,0.23286,0.198995,-9.52465,0.000463603,-0.000384005,0.00102451,-2.35324e-05,-7.61851e-06,2.12517e-05,0.169184,-0.985442,-0.00791588,0.0147488,178.82,358.488,199.499,0,0,0,0,
7.23592,0.252065,0.180696,-9.47531,-0.00113265,0.000680294,0.00155632,-2.37619e-05,-7.70236e-06,2.10192e-05,0.168127,-0.985624,-0.0079072,0.0147364,178.823,358.488,199.376,0,0,0,0,
7.26257,0.261668,0.201282,-9.51995,-0.000600455,-0.000383837,0.000492044,-2.38603e-05,-8.26111e-06,2.09267e-05,0.167759,-0.985686,-0.00792526,0.0147438,178.821,358.487,199.333,0,0,0,0,
7.28885,0.26887,0.196707,-9.5035,0.000995707,0.000680352,0.00102416,-2.41881e-05,-8.88627e-06,2.11067e-05,0.167809,-0.985677,-0.00790877,0.0147693,178.822,358.484,199.339,0,0,0,0,
7.31871,0.247264,0.198995,-9.5035,-6.85584e-05,0.000148248,-3.97898e-05,-2.37373e-05,-8.3423e-06,2.11123e-05,0.167713,-0.985694,-0.00788284,0.0147494,178.826,358.485,199.328,0,0,0,0,
7.34479,0.244863,0.198995,-9.5317,0.000463506,-0.000915885,-0.0016358,-2.35692e-05,-8.13772e-06,2.09968e-05,0.167454,-0.985738,-0.00791376,0.0147374,178.823,358.487,199.298,0,0,0,0,
7.37369,0.261668,0.205857,-9.48706,0.00152743,0.000680288,-0.000571437,-2.37278e-05,-8.53603e-06,2.14071e-05,0.167409,-0.985746,-0.00788457,0.0147475,178.826,358.485,199.293,0.00414235,-0.00547222,0.00414229,-2.26677e-05,
7.4059,0.775401,-0.155191,-9.28736,-0.0293316,-0.0312427,-0.0133405,-2.22075e-05,-1.1018e-05,1.7424e-05,0.17077,-0.985161,-0.00719721,0.0156214,178.881,358.377,199.684,0.0177157,0.00475845,0.0177157,-1.26448e-05,
7.43585,0.345689,0.256177,-9.0994,-0.0431665,-0.0695548,0.00581552,-2.21212e-05,-1.14289e-05,1.73969e-05,0.173289,-0.984721,-0.00788104,0.0152621,178.807,358.434,199.977,0.0225094,-0.018558,0.0225052,-0.000433768,
7.46838,6.12158,-0.521343,-13.1992,0.214376,0.0028125,0.153743,-2.2374e-05,-1.17815e-05,1.89543e-05,0.18208,-0.983003,-0.000118767,0.0234713,179.496,357.358,200.999,0.0250625,-0.00999274,0.0250518,-0.000733337,
7.50117,2.80152,-0.402525,-0.895138,-0.191094,0.313034,0.108513,-2.24905e-05,-1.08946e-05,1.91785e-05,0.19666,-0.979615,0.0140681,0.0384981,180.714,355.356,202.674,0.0286317,-0.000713767,0.0286189,-0.0008582,
7.53081,3.25044,-1.23182,-9.25211,-0.324122,0.19118,-0.00323039,-2.30466e-05,-1.03042e-05,1.97486e-05,0.20207,-0.978177,0.0134024,0.0464595,180.428,354.473,203.323,0.0259744,-0.00832729,0.0259553,-0.000994718,
7.56356,4.82285,1.29232,-11.2374,-0.0931851,-0.150968,0.0659442,-2.29265e-05,-1.04007e-05,2.00041e-05,0.201462,-0.978048,0.015263,0.0510096,180.536,353.919,203.25,0.0287359,0.000713767,0.0287156,-0.00107998,
7.59626,7.51394,1.39982,-10.5866,0.172871,-0.233445,-0.0314324,-2.27671e-05,-1.01852e-05,2.00513e-05,0.210163,-0.975993,0.0146372,0.0552628,180.308,353.453,204.287,0.0276938,-0.00785145,0.0276652,-0.00125806,
7.62596,2.17256,0.860023,-1.76208,0.000998847,0.0214364,0.125541,-2.27174e-05,-1.03692e-05,1.98195e-05,0.234397,-0.969494,0.0272514,0.0663123,181.259,351.874,207.094,0.025818,-0.00689976,0.0257827,-0.00135078,
7.65856,4.94288,0.544376,-8.98898,0.0270724,0.109767,0.0233752,-2.38106e-05,-1.00273e-05,1.95975e-05,0.246148,-0.965254,0.0361983,0.0799159,181.777,350.09,208.458,0.0298301,-0.00689977,0.0297778,-0.00176618,
7.6882,0.775401,-0.933568,-10.5255,-0.00645073,0.0310145,0.0829718,-2.44292e-05,-1.00262e-05,1.97554e-05,0.244192,-0.965874,0.035828,0.0785732,181.793,350.254,208.223,0.0280325,-0.00761352,0.0279699,-0.00187275,
7.72075,2.02852,-0.0606213,-8.76108,-0.153314,0.126263,0.00581552,-2.42466e-05,-1.03616e-05,2.05757e-05,0.243193,-0.965841,0.0349208,0.0824007,181.594,349.854,208.124,0.0310546,-0.00333091,0.0309781,-0.00217784,
7.76384,0.204053,1.18711,-4.92914,0.12977,-0.269097,-0.127213,-2.35447e-05,-1.05245e-05,2.03387e-05,0.243922,-0.966048,0.0328033,0.0786017,181.455,350.336,208.218,0.0401209,0.00713767,0.0400412,-0.00252793,
7.79578,-1.49836,1.79553,-11.9939,0.0946507,-0.235042,-0.0729371,-2.34472e-05,-1.0259e-05,1.98794e-05,0.241948,-0.967258,0.0290981,0.0708976,181.274,351.302,207.99,0.0329564,-0.00832728,0.0328725,-0.00235033,
7.82856,1.21471,-1.51311,-10.1919,-0.141075,0.450319,0.0212468,-2.41244e-05,-1.01441e-05,1.89577e-05,0.239655,-0.967807,0.0270049,0.0720156,181.029,351.238,207.738,0.0338683,-0.00808937,0.0337614,-0.00268855,
7.8615,2.56146,0.795979,-8.57547,0.222358,0.151272,-0.0372856,-2.44507e-05,-9.72294e-06,1.91597e-05,0.23713,-0.967992,0.0292733,0.0768428,181.175,350.639,207.433,0.0350406,-0.0202234,0.0348667,-0.0034874,
7.89237,0.506531,-0.24976,-9.09235,-0.054873,-0.477685,-0.122424,-2.32455e-05,-9.2691e-06,1.95149e-05,0.235149,-0.969187,0.0245765,0.0691264,180.876,351.631,207.212,0.0300125,-0.00475845,0.0298489,-0.00312905,
7.92738,2.46784,-0.674109,-10.9813,-0.20014,-0.106803,-0.0452673,-2.32593e-05,-8.89422e-06,2.04701e-05,0.235367,-0.969733,0.0219781,0.0611244,180.8,352.594,207.234,0.0357701,-0.0102307,0.0355352,-0.00409308,
7.96024,-0.301528,0.263039,-9.94755,0.170211,0.533861,-0.0245149,-2.36221e-05,-8.35553e-06,2.0619e-05,0.23423,-0.969555,0.0257364,0.0666108,181.082,351.881,207.086,0.0107857,-0.00571014,0.0107077,-0.00129535,
7.99273,-4.02887,0.263039,-12.4568,0.20267,-0.0573162,0.0568983,-2.3043e-05,-1.15665e-05,1.93748e-05,0.230576,-0.970819,0.0251955,0.0609162,181.204,352.536,206.643,0.018367,-0.000237925,0.0182336,-0.00221019,
8.02259,-2.71839,-0.210962,-5.35438,-0.111277,-0.47396,0.0324211,-2.31739e-05,-1.1788e-05,1.91285e-05,0.228569,-0.972169,0.0210788,0.0469024,181.126,354.213,206.404,0.0251146,-0.00142753,0.0249278,-0.00305774,
8.05527,1.36835,-2.61642,-11.4183,-0.481627,0.0166474,0.0611552,-2.25552e-05,-1.08951e-05,1.86049e-05,0.229074,-0.972643,0.0141502,0.0359305,180.636,355.62,206.481,0.0320446,-0.000951684,0.0318025,-0.00393174,
8.08801,0.3865,-0.0606213,-6.94966,0.173403,0.449255,-0.176699,-2.26401e-05,-9.94006e-06,1.88048e-05,0.231804,-0.971612,0.0199763,0.0428616,181.09,354.69,206.787,0.0332951,0.00142753,0.0330494,-0.004038,
8.11748,-0.855875,0.640443,-11.6955,0.0297329,0.0794367,-0.192662,-2.26244e-05,-9.68521e-06,1.90264e-05,0.231127,-0.971795,0.0182058,0.0431641,180.888,354.704,206.716,0.0304033,0.00166546,0.030185,-0.00363702,
8.15024,0.595354,1.36552,-9.86297,-0.195883,-0.579851,-0.215543,-2.18863e-05,-8.73621e-06,1.89055e-05,0.229387,-0.972596,0.0100951,0.0365713,180.164,355.655,206.535,0.0336078,0,0.0333664,-0.00402035,
8.17981,0.936242,0.267614,-14.9425,-0.191626,-0.437245,-0.172442,-2.2662e-05,-8.40127e-06,1.88364e-05,0.229816,-0.972709,0.00594858,0.0314259,179.835,356.338,206.592,0.0296999,-0.00808937,0.0294569,-0.00379128,
8.21237,2.84714,0.594697,-3.72152,0.240982,0.449255,0.00794397,-2.29998e-05,-8.81973e-06,1.84427e-05,0.232649,-0.971592,0.0115948,0.0418213,180.177,355.028,206.924,0.0330085,-0.00880312,0.0327001,-0.00450168,
8.25147,1.31794,-0.526193,-14.8626,-0.0979741,0.420521,0.118623,-2.28057e-05,-8.31405e-06,1.79201e-05,0.225486,-0.972843,0.00974138,0.0513592,179.758,354.012,206.112,0.0364735,-0.00713769,0.0360963,-0.005232,
8.29608,1.38516,-0.807476,-9.5035,0.115935,-0.396272,0.146825,-2.23508e-05,-8.4019e-06,1.79926e-05,0.221593,-0.974033,0.0114745,0.0450065,180.139,354.678,205.627,0.0448103,0.000475851,0.04435,-0.00640679,
8.34113,2.86634,-0.0848698,-7.90588,0.0802836,0.187456,0.0776507,-2.29315e-05,-8.04644e-06,1.76165e-05,0.216897,-0.975093,0.0114419,0.0449336,180.162,354.687,205.074,0.0491351,-0.0290265,0.0484059,-0.00843353,
8.37628,-1.55635,0.693051,-7.57461,0.106889,0.0693266,-0.170314,-2.27349e-05,-7.72321e-06,1.73844e-05,0.217192,-0.974863,0.0131824,0.0479217,180.281,354.309,205.106,0.0375156,-0.00523431,0.0369247,-0.00663254,
8.406,-1.50764,1.86872,-14.966,0.0249439,-0.290382,-0.0995428,-2.21821e-05,-8.52564e-06,1.71371e-05,0.216334,-0.975336,0.0116847,0.0422141,180.26,354.986,205.001,0.0308983,-0.00713769,0.0303718,-0.00567956,
