Time (sec), Accel X (m/s^2), Accel Y (m/s^2), Accel Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s), Mag X (μT), Mag Y (μT), Mag Z (μT), Quat X, Quat Y, Quat Z, Quat W, Roll (deg), Pitch (deg), Yaw (deg), Δdistance (m), ΔYaw (rad), ΔX (m), ΔY (m)
4.5334,0.295276,0.25389,-9.48706,0.000384852,0.00013198,-0.000149246,-2.33397e-05,-8.56155e-06,2.06076e-05,0.162588,-0.986485,-0.0111954,0.0169673,178.417,358.29,198.742,0,0,0,0,
4.55924,0.288075,0.267614,-9.50585,0.000885818,0.000138208,0.000883922,-2.41219e-05,-8.82461e-06,2.04041e-05,0.162788,-0.986452,-0.0111939,0.0169751,178.417,358.29,198.765,0,0,0,0,
4.58465,0.273671,0.27905,-9.5223,0.000336865,0.000675946,0.000360087,-2.40907e-05,-8.97935e-06,2.0533e-05,0.163093,-0.986401,-0.011183,0.0169951,178.417,358.288,198.8,0,0,0,0,
4.61088,0.278472,0.267614,-9.48941,-0.00121202,0.000136985,-0.00120242,-2.37908e-05,-8.54357e-06,2.08735e-05,0.163219,-0.98638,-0.0111893,0.0169924,178.417,358.288,198.815,0,0,0,0,
4.64031,0.288075,0.272188,-9.49881,-0.000149878,0.000152346,-0.000611097,-2.35527e-05,-8.88252e-06,2.08271e-05,0.163646,-0.986309,-0.0111984,0.0170065,178.415,358.288,198.865,0,0,0,0,
4.6667,0.290475,0.269901,-9.49646,-0.000130229,0.00122121,0.00044407,-2.29343e-05,-8.7371e-06,2.05762e-05,0.164053,-0.986241,-0.0111965,0.0170124,178.414,358.288,198.912,0,0,0,0,
4.69286,0.261668,0.274476,-9.49411,0.000370236,-0.000889067,-0.000603139,-2.25314e-05,-8.11882e-06,2.0173e-05,0.164169,-0.986223,-0.0111931,0.0169769,178.415,358.292,198.926,0,0,0,0,
4.71913,0.273671,0.267614,-9.48001,-0.000166683,0.000179332,0.000451643,-2.25339e-05,-7.98881e-06,2.04015e-05,0.164108,-0.986233,-0.0112046,0.01697,178.414,358.293,198.918,0,0,0,0,
4.74858,0.285674,0.267614,-9.5176,0.00136571,-0.000846878,0.00144584,-2.34066e-05,-8.108e-06,2.03204e-05,0.16392,-0.986264,-0.0112042,0.016945,178.415,358.295,198.897,0,0,0,0,
4.77488,0.295276,0.274476,-9.5223,0.000806425,-0.000299778,-0.00015584,-2.38906e-05,-8.26306e-06,2.04759e-05,0.163712,-0.986299,-0.0112084,0.0169423,178.414,358.295,198.872,0,0,0,0,
4.80128,0.300078,0.25389,-9.5129,0.000261253,-0.000285504,-0.000148419,-2.42051e-05,-8.36415e-06,2.03281e-05,0.163536,-0.986328,-0.0111935,0.0169757,178.416,358.291,198.852,0,0,0,0,
4.82747,0.283273,0.258464,-9.51525,-0.000814794,-0.00129798,0.00141652,-2.36154e-05,-8.41123e-06,2.0251e-05,0.163496,-0.986335,-0.0111821,0.0169761,178.417,358.29,198.847,0,0,0,0,
4.85687,0.278472,0.256177,-9.48941,-0.000275247,-0.000229472,-0.000710845,-2.2375e-05,-8.07637e-06,2.05386e-05,0.163577,-0.986321,-0.0111708,0.0169766,178.418,358.29,198.857,0,0,0,0,
4.88322,0.278472,0.258464,-9.46591,0.00129573,-0.000737837,0.000324041,-2.27183e-05,-8.49832e-06,2.01301e-05,0.163831,-0.98628,-0.0111523,0.0169601,178.42,358.292,198.886,0,0,0,0,
4.90925,0.292876,0.27905,-9.5035,-0.00132488,0.00083014,-0.000717457,-2.31911e-05,-8.50885e-06,2.01126e-05,0.164019,-0.986248,-0.0111823,0.0169796,178.416,358.291,198.908,0,0,0,0,
4.93634,0.266469,0.274476,-9.50115,-0.00128682,0.00080313,-0.000201546,-2.32209e-05,-8.50599e-06,2.06021e-05,0.164156,-0.986225,-0.0112014,0.0169702,178.414,358.293,198.924,0,0,0,0,
4.96509,0.295276,0.260752,-9.48471,0.000262652,-0.000774475,-0.000224262,-2.30078e-05,-9.04732e-06,2.0357e-05,0.164989,-0.986086,-0.0111602,0.0170044,178.417,358.289,199.021,0,0,0,0,
4.99121,0.273671,0.256177,-9.5129,-0.00130773,0.000275955,-0.000238609,-2.31187e-05,-9.11787e-06,2.02613e-05,0.165598,-0.985984,-0.0111463,0.0169899,178.417,358.292,199.091,0,0,0,0,
5.01786,0.280873,0.263039,-9.49881,-0.000231909,-0.00024396,-0.00022725,-2.34382e-05,-8.90164e-06,2.06914e-05,0.165984,-0.985919,-0.0111449,0.0169867,178.417,358.293,199.136,0,0,0,0,
5.0478,0.285674,0.265326,-9.49176,-0.000240572,-0.00121618,0.000283051,-2.33705e-05,-8.71112e-06,2.04017e-05,0.166301,-0.985866,-0.0111552,0.0169519,178.416,358.297,199.173,0,0,0,0,
5.08442,0.27127,0.25389,-9.5082,0.000302687,0.000399595,0.000269573,-2.33474e-05,-9.16253e-06,2.07824e-05,0.166743,-0.985792,-0.0111498,0.016937,178.416,358.3,199.224,0,0,0,0,
5.12551,0.256866,0.256177,-9.51995,0.00134433,0.00038361,-0.000812758,-2.33303e-05,-8.84721e-06,2.01129e-05,0.167234,-0.985709,-0.0111453,0.0169141,178.416,358.303,199.282,0,0,0,0,
5.17138,0.285674,0.267614,-9.50115,0.000290418,-0.000160018,0.00183392,-2.30267e-05,-8.13274e-06,2.06784e-05,0.166691,-0.9858,-0.0111621,0.0169463,178.414,358.299,199.219,0,0,0,0,
5.21546,0.273671,0.258464,-9.49176,-0.000280291,0.000325587,0.000204176,-2.24902e-05,-8.2669e-06,2.03517e-05,0.166227,-0.985878,-0.0111809,0.0169505,178.413,358.298,199.165,0,0,0,0,
5.2558,0.280873,0.260752,-9.48941,-0.00179336,0.000327338,0.000214491,-2.24977e-05,-7.30392e-06,2.05806e-05,0.165531,-0.985995,-0.0111958,0.0169551,178.412,358.296,199.084,0,0,0,0,
5.28742,0.273671,0.265326,-9.45652,0.000352502,-0.000222078,0.00029226,-2.25559e-05,-8.44234e-06,1.98956e-05,0.165453,-0.986008,-0.0112247,0.0169437,178.41,358.298,199.075,0,0,0,0,
5.314,0.295276,0.25389,-9.5129,-0.000171058,-0.000743309,-0.000747725,-2.22964e-05,-8.45539e-06,1.99801e-05,0.165786,-0.985953,-0.0111874,0.0169354,178.413,358.299,199.113,0,0,0,0,
5.34063,0.285674,0.25389,-9.45417,0.000368891,0.0007999,-0.000192832,-2.29328e-05,-9.00845e-06,2.00119e-05,0.166315,-0.985864,-0.0111502,0.0169552,178.416,358.297,199.175,0,0,0,0,
5.36648,0.290475,0.258464,-9.48471,0.000858104,-0.000264252,0.000854928,-2.27966e-05,-8.82172e-06,2.0296e-05,0.166769,-0.985787,-0.011125,0.0169768,178.418,358.295,199.228,0,0,0,0,
5.39602,0.259267,0.25389,-9.48941,0.000785643,0.000805184,0.000843454,-2.26858e-05,-8.66269e-06,2.01467e-05,0.167278,-0.985702,-0.0110963,0.016956,178.421,358.297,199.287,0,0,0,0,
5.42242,0.295276,0.281337,-9.49411,-0.000265317,0.00026007,-0.000210255,-2.26222e-05,-8.0715e-06,2.06344e-05,0.167206,-0.985713,-0.0111235,0.0169675,178.418,358.296,199.278,0,0,0,0,
5.44857,0.276071,0.263039,-9.50585,0.000279119,-0.000284115,-0.000719536,-2.28601e-05,-7.96626e-06,2.04436e-05,0.16694,-0.985759,-0.0111326,0.016943,178.417,358.299,199.247,0,0,0,0,
5.47456,0.27127,0.256177,-9.5082,0.000253316,0.000742966,-0.000685278,-2.27442e-05,-7.89118e-06,2.05747e-05,0.166645,-0.985809,-0.0111217,0.0169442,178.419,358.298,199.213,0,0,0,0,
5.50448,0.288075,0.27905,-9.47766,0.000754731,0.000195974,-0.000130143,-2.26436e-05,-7.82604e-06,2.06884e-05,0.166168,-0.985889,-0.0111228,0.0169561,178.42,358.296,199.158,0,0,0,0,
5.53377,0.288075,0.251603,-9.49176,-0.000319785,0.000186644,0.000395346,-2.2868e-05,-7.54563e-06,2.04805e-05,0.165644,-0.985977,-0.011119,0.0169518,178.421,358.296,199.097,0,0,0,0,
5.56008,0.283273,0.258464,-9.47766,0.000721509,-0.000316504,-0.000662059,-2.2748e-05,-7.36029e-06,2.03533e-05,0.164984,-0.986088,-0.0111256,0.0169431,178.422,358.296,199.02,0,0,0,0,
5.58943,0.304879,0.251603,-9.49411,-0.000355469,-0.000764012,-0.00165393,-2.32682e-05,-7.92279e-06,2.08934e-05,0.164388,-0.986188,-0.0111095,0.0168986,178.425,358.299,198.951,0,0,0,0,
5.61551,0.290475,0.25389,-9.5223,-0.000313519,0.000817722,-0.000549112,-2.37962e-05,-7.88099e-06,2.08451e-05,0.163941,-0.986262,-0.0111278,0.0169163,178.424,358.297,198.899,0,0,0,0,
5.64385,0.276071,0.263039,-9.5035,0.000208186,-0.000222253,0.00154168,-2.36069e-05,-7.84248e-06,2.08258e-05,0.163469,-0.986341,-0.0111367,0.0169122,178.424,358.297,198.844,0,0,0,0,
5.6752,0.283273,0.260752,-9.46826,-0.000313582,-0.000230992,0.000493217,-2.34444e-05,-8.16379e-06,2.11412e-05,0.163127,-0.986397,-0.0111427,0.0169248,178.423,358.295,198.804,0,0,0,0,
5.70375,0.283273,0.269901,-9.45652,-0.00028614,0.000299295,-2.4531e-05,-2.33876e-05,-8.28701e-06,2.1013e-05,0.163068,-0.986406,-0.0111592,0.0169297,178.421,358.295,198.797,0,0,0,0,
5.73599,0.302478,0.244741,-9.48471,0.00129192,0.000278175,0.000978842,-2.3166e-05,-8.55745e-06,2.12393e-05,0.163163,-0.98639,-0.0111329,0.0169715,178.423,358.29,198.808,0.000494998,0.000237923,0.000494998,1.17771e-07,
5.76557,0.446515,0.340807,-9.39543,0.0110719,-0.0012554,-0.00784565,-2.32258e-05,-9.06789e-06,2.08236e-05,0.163887,-0.986265,-0.0109618,0.0173927,178.434,358.24,198.893,0.000573155,0,0.000573155,1.36367e-07,
5.79829,0.494528,0.22873,-9.44947,0.00879452,0.0120118,-0.0105803,-2.28919e-05,-8.78324e-06,2.11481e-05,0.164783,-0.986102,-0.0108645,0.0181978,178.428,358.148,198.999,0.000573155,0,0.000573155,1.36367e-07,
5.83111,0.480124,0.022873,-9.30145,-0.00269607,0.0176345,0.00707654,-2.29432e-05,-8.64678e-06,2.06992e-05,0.16554,-0.985971,-0.0105756,0.0185937,178.451,358.099,199.087,0.000677366,-0.000475845,0.000677366,-1.61161e-07,
5.86057,0.324084,0.146387,-9.53405,0.00607254,-0.00059825,0.000595715,-2.30493e-05,-7.80551e-06,2.07372e-05,0.165538,-0.985974,-0.0102251,0.0186481,178.49,358.087,199.087,0.00541892,-0.00095169,0.00541892,-6.44642e-06,
5.89337,1.73805,0.320221,-7.04364,-0.00374157,-0.0420373,0.00534473,-2.1087e-05,-8.83423e-06,1.81188e-05,0.167345,-0.985648,-0.00957537,0.020048,178.533,357.919,199.298,0.0191486,-0.0021413,0.0191485,-6.37823e-05,
5.92292,0.758596,0.491769,-8.97253,0.0340384,-0.0808815,0.0042805,-2.14191e-05,-1.02986e-05,1.73445e-05,0.170015,-0.985182,-0.00871751,0.0208549,178.608,357.815,199.609,0.0162828,-0.00118961,0.0162827,-7.36067e-05,
5.95519,4.70522,1.10705,-12.1607,0.259122,-0.0377804,-0.0042333,-2.19731e-05,-9.41587e-06,1.90314e-05,0.174653,-0.984265,-0.00592858,0.0261422,178.807,357.169,200.154,0.0150063,-0.00285507,0.0150058,-0.000110679,
5.99487,3.8554,-0.400101,-7.69208,-0.103247,0.268716,0.0463174,-2.22869e-05,-1.00382e-05,1.95501e-05,0.18193,-0.982494,0.00096004,0.0400867,179.27,355.462,201.01,0.0215454,0.00166546,0.0215451,-0.000123027,
6.03756,5.48782,-0.32978,-10.9672,0.036699,0.127707,0.0378036,-2.27907e-05,-1.0005e-05,2.01463e-05,0.192238,-0.97997,0.00630395,0.0516117,179.569,354.055,202.22,0.0228481,0.00261715,0.022848,-7.06686e-05,
6.08378,1.27473,-0.0436473,-9.63037,-0.233614,-0.247965,0.091547,-2.33858e-05,-9.78553e-06,2.02298e-05,0.200251,-0.978034,0.00848842,0.0572409,179.635,353.375,203.164,0.0246978,-0.000951684,0.0246976,-9.98941e-05,
6.12969,0.806609,1.30147,-9.33199,0.198461,-0.0351199,-0.00689386,-2.31548e-05,-9.192e-06,2.09655e-05,0.199092,-0.978515,0.0067039,0.0531613,179.536,353.874,203.026,0.0247499,-0.000475834,0.0247496,-0.000111882,
6.16965,-0.570583,1.44557,-7.82365,0.198461,0.113872,-0.0558482,-2.43649e-05,-8.53174e-06,2.11043e-05,0.192343,-0.979917,0.00346361,0.0524904,179.228,354.019,202.251,0.0227699,0,0.0227697,-0.000102931,
6.20483,-0.633208,0.471183,-8.37577,0.105342,-0.11068,-0.0414812,-2.38405e-05,-8.87394e-06,2.12806e-05,0.190111,-0.980668,0.00242912,0.0462806,179.262,354.739,201.976,0.0192528,0.000237925,0.0192526,-8.24514e-05,
6.23466,-0.0115972,-0.807476,-11.4582,-0.0239618,0.0340548,-0.0334995,-2.39047e-05,-8.74738e-06,2.10964e-05,0.189924,-0.980765,0.00257605,0.0449567,179.308,354.885,201.95,0.0156836,0.000951693,0.0156835,-5.22402e-05,
6.26721,-0.906903,-2.97044,-7.99046,-0.0606776,0.0659815,-0.0590409,-2.36173e-05,-8.98939e-06,2.06059e-05,0.194455,-0.97998,0.00780258,0.0420233,179.94,355.101,202.449,0.0174291,-0.000237925,0.017429,-6.22012e-05,
6.29994,0.163242,-0.72988,-9.90996,-0.134641,-0.0239455,-0.0813896,-2.34844e-05,-9.47305e-06,2.00162e-05,0.196875,-0.979617,0.00817082,0.0390472,180.036,355.428,202.725,0.0175594,-0.000951684,0.0175592,-7.93769e-05,
6.32944,0.3865,0.269901,-8.07974,0.00317589,0.0143666,-0.00795808,-2.31601e-05,-9.38446e-06,2.0049e-05,0.197681,-0.979521,0.00868222,0.0372186,180.132,355.621,202.815,0.0156836,-0.000475842,0.0156834,-7.83603e-05,
6.36217,0.0816211,2.2141,-9.19338,0.153764,0.00106379,0.0612165,-2.28703e-05,-8.78185e-06,1.99063e-05,0.193574,-0.980341,0.00554239,0.0378133,179.783,355.625,202.348,0.0174812,-0.000237917,0.017481,-9.15008e-05,
6.39427,1.58921,1.71776,-9.0994,0.123965,-0.0627897,0.0409963,-2.30638e-05,-7.9353e-06,2.00061e-05,0.185115,-0.981996,0.000339968,0.0376363,179.238,355.754,201.379,0.0157618,-0.000237925,0.0157615,-8.62508e-05,
6.4239,0.679376,0.711349,-9.30145,0.130845,-0.000519715,0.0561064,-2.28825e-05,-7.6134e-06,1.95549e-05,0.182525,-0.98248,0.000258243,0.037661,179.239,355.751,201.077,0.0158139,0.000237925,0.0158137,-8.27735e-05,
6.45728,-0.830361,-1.77742,-10.7111,-0.0495413,-0.0824651,0.0284366,-2.27413e-05,-8.75674e-06,1.99973e-05,0.183101,-0.982494,0.00221941,0.0342616,179.53,356.093,201.129,0.0192007,0.00166546,0.0192006,-6.85232e-05,
6.4901,0.809009,-3.11836,-8.30999,-0.248019,0.132508,0.0151337,-2.26643e-05,-8.98621e-06,2.00511e-05,0.186994,-0.981835,0.00641718,0.0314834,180.047,356.318,201.565,0.0175594,-0.000475834,0.0175593,-7.1021e-05,
6.51954,-0.679597,-0.955392,-7.70148,-0.107009,0.217646,0.0422715,-2.29093e-05,-9.34416e-06,1.98158e-05,0.18907,-0.981395,0.00780295,0.0324809,180.174,356.175,201.803,0.0157357,-0.000475851,0.0157356,-7.11327e-05,
6.55146,0.0936242,1.54392,-10.0321,-0.0878534,-0.0473456,0.0119411,-2.27613e-05,-9.64541e-06,1.97955e-05,0.186758,-0.981944,0.00407396,0.0298484,179.819,356.552,201.543,0.0156836,-0.000475842,0.0156834,-7.836e-05,
6.5794,0.487326,2.16149,-8.09149,-0.0277247,-0.0845935,-0.0258389,-2.29584e-05,-8.97728e-06,1.94119e-05,0.184377,-0.982379,-0.000247595,0.0306095,179.324,356.557,201.28,0.0157878,0.000475842,0.0157877,-7.13683e-05,
6.61371,0.0600155,1.29232,-9.87707,0.0584775,0.0612053,-0.044995,-2.31328e-05,-9.1071e-06,1.97434e-05,0.179707,-0.983209,-0.00559831,0.0312108,178.724,356.597,200.754,0.0175333,-0.000713767,0.0175331,-9.17734e-05,
6.64514,0.412907,-0.0387976,-9.58808,0.0765694,0.145279,-0.0540409,-2.27121e-05,-9.15981e-06,2.02597e-05,0.180653,-0.982982,-0.00324308,0.0331712,178.946,356.328,200.861,0.0175073,8.50523e-09,0.0175071,-9.16369e-05,
6.67442,0.0984255,-2.42728,-9.59278,0.000477269,-0.0819329,-0.0529767,-2.23858e-05,-8.64917e-06,2.04628e-05,0.184069,-0.982426,0.0003377,0.0309358,179.384,356.508,201.243,0.0157357,0.000475851,0.0157355,-7.48764e-05,
6.70559,-0.0115972,-2.03688,-12.8679,-0.0873213,-0.091511,0.0672808,-2.2125e-05,-8.92317e-06,2.02973e-05,0.186309,-0.98217,0.00413179,0.0247785,179.936,357.122,201.483,0.0156836,0.000475842,0.0156835,-6.71656e-05,
6.73178,1.63482,-1.43794,-8.30294,-0.300698,0.245848,0.0752625,-2.17804e-05,-9.81141e-06,2.02336e-05,0.190683,-0.981251,0.00609984,0.0273818,180.088,356.786,201.992,0.0139381,-0.000237925,0.013938,-6.30065e-05,
6.75901,1.20751,-0.89962,-9.81833,0.15479,0.0484346,0.0130053,-2.23306e-05,-9.08352e-06,1.96923e-05,0.192151,-0.980928,0.00851664,0.0280256,180.341,356.66,202.156,0.0157878,-0.000475842,0.0157876,-7.88806e-05,
6.78918,1.50999,2.88199,-10.3094,-0.112331,-0.133548,-0.049784,-2.28858e-05,-8.80846e-06,1.95531e-05,0.186351,-0.982118,0.000372792,0.0267853,179.469,356.976,201.502,0.0157357,0,0.0157355,-7.86202e-05,
6.81864,1.00826,0.933217,-6.68417,0.0206975,-0.0606484,-0.0136003,-2.30289e-05,-8.43792e-06,1.97516e-05,0.183753,-0.982597,-0.00337124,0.0269502,179.052,357.035,201.209,0.0158139,0.000237917,0.0158137,-7.52484e-05,
6.84965,0.00480124,0.757095,-9.78544,0.179267,0.0846183,-0.0343527,-2.38631e-05,-8.48459e-06,2.05754e-05,0.180409,-0.983253,-0.00384835,0.0255139,179.038,357.204,200.818,0.0157878,0,0.0157876,-7.51244e-05,
6.88341,-0.282972,-0.387976,-6.94966,0.0531564,0.0883431,-0.0604262,-2.3392e-05,-8.48645e-06,2.06567e-05,0.181038,-0.983144,-0.00215413,0.0254743,179.228,357.174,200.886,0.0174291,-0.000237925,0.0174289,-8.70812e-05,
6.92488,-0.739903,-0.0242485,-14.2893,0.124459,-0.212301,0.0172622,-2.30083e-05,-8.49813e-06,1.93858e-05,0.18262,-0.98296,0.000715442,0.0209659,179.642,357.623,201.057,0.022796,0.000713767,0.0227957,-9.76246e-05,
6.96781,-0.187875,-1.37974,-9.78074,-0.287928,0.126123,0.191263,-2.27181e-05,-9.57491e-06,1.8661e-05,0.184082,-0.982708,0.00374806,0.0196281,180.008,357.71,201.219,0.0226136,-0.000475851,0.0226133,-0.000107604,
6.99825,0.816211,0.930929,-8.61541,-0.0351743,-0.210704,0.111446,-2.22996e-05,-9.04494e-06,1.87073e-05,0.180694,-0.983355,0.000267369,0.0190626,179.635,357.846,200.831,0.0175073,-0.000475842,0.0175071,-9.16371e-05,
7.02847,0.801807,0.622144,-5.93,0.0169728,-0.00956563,-0.0322243,-2.25285e-05,-8.42641e-06,1.87242e-05,0.176894,-0.983987,-0.00565618,0.0211072,178.933,357.734,200.404,0.0158399,0.000475842,0.0158398,-7.53725e-05,
7.05629,-0,0.880609,-8.18781,0.11967,0.221371,-0.104592,-2.28153e-05,-8.46066e-06,1.87239e-05,0.176133,-0.984078,-0.00588424,0.0230754,178.87,357.516,200.32,0.0139902,0.000237921,0.0139901,-6.32423e-05,
7.08437,-0.579861,0.409426,-9.31085,0.15745,0.0894073,-0.167381,-2.2705e-05,-8.12769e-06,1.83994e-05,0.177565,-0.9838,-0.00474185,0.0241898,178.972,357.368,200.486,0.0157618,-0.000713776,0.0157616,-8.25008e-05,
7.11231,-0.220347,-1.36034,-9.86062,-0.0564588,-0.148979,-0.0716006,-2.26613e-05,-8.52343e-06,1.90143e-05,0.179912,-0.983445,-0.0026142,0.0214571,179.262,357.635,200.749,0.0139902,0.000237921,0.01399,-6.98995e-05,
7.13734,0.693779,-1.56888,-9.88176,0.0196333,-0.233585,0.049189,-2.28898e-05,-8.25736e-06,1.91593e-05,0.181386,-0.983258,-0.000582564,0.017424,179.572,358.049,200.911,0.0140163,0.000951693,0.0140161,-5.66906e-05,
7.16481,-0.294569,-1.61253,-7.49473,-0.124569,-0.0202079,0.141777,-2.3036e-05,-8.08707e-06,1.92521e-05,0.182024,-0.983191,0.00277107,0.0139604,180.021,358.369,200.977,0.0140163,0,0.0140161,-5.66906e-05,
7.19253,-0.890666,-0.97964,-12.3628,-0.0511376,-0.00264817,0.0678129,-2.30342e-05,-8.50621e-06,1.90559e-05,0.181408,-0.983312,0.00224642,0.013578,179.971,358.423,200.906,0.0156836,-0.000475842,0.0156835,-7.08973e-05,
7.21861,0.112829,1.43413,-8.6812,0.125524,-0.0931073,0.0193907,-2.28694e-05,-8.24232e-06,1.89444e-05,0.179178,-0.983737,0.00136913,0.0124167,179.899,358.572,200.647,0.013912,-0.000475846,0.0139119,-6.95089e-05,
7.24461,1.63482,2.30559,-8.96548,-0.0623684,0.00260855,-0.0163884,-2.30473e-05,-8.34842e-06,1.81227e-05,0.175642,-0.984323,-0.0034237,0.0157116,179.297,358.296,200.245,0.0139902,-0.000237921,0.01399,-7.32279e-05,
7.27268,1.534,2.63954,-7.89648,0.180275,-0.0229328,-0.0339481,-2.34247e-05,-8.4222e-06,1.75909e-05,0.171008,-0.985065,-0.00803672,0.0184133,178.731,358.079,199.718,0.0140423,0.000237921,0.0140421,-7.01597e-05,
7.3007,0.273671,1.06131,-9.67501,0.138238,0.0653978,-0.0121315,-2.30188e-05,-8.46272e-06,1.81515e-05,0.169628,-0.985285,-0.0079054,0.0194304,178.729,357.959,199.559,0.0158399,8.50523e-09,0.0158397,-7.91411e-05,
7.32864,-0.816444,-1.60283,-8.16902,0.0775772,0.00633334,-0.042994,-2.287e-05,-8.47988e-06,1.81158e-05,0.171328,-0.985034,-0.00481649,0.0182046,179.098,358.039,199.749,0.0140423,0.000713767,0.0140422,-6.01368e-05,
7.35295,-0.524194,-1.61253,-13.4553,-0.200186,-0.0303824,0.027777,-2.27619e-05,-7.70211e-06,1.78527e-05,0.172815,-0.984816,-0.00346211,0.0161095,179.29,358.25,199.917,0.0140163,-0.000475842,0.0140161,-6.66947e-05,
7.37996,-0.656403,-2.15084,-9.54344,-0.00862502,0.00846179,0.0554468,-2.32479e-05,-8.2721e-06,1.74158e-05,0.174739,-0.984508,0.000595778,0.0144781,179.777,358.354,200.132,0.0139642,0,0.013964,-6.64467e-05,
7.4087,-1.25714,-0.628037,-10.9954,-0.111323,0.0558198,0.0879057,-2.27892e-05,-8.32174e-06,1.75928e-05,0.17446,-0.984579,0.00134046,0.0128585,179.894,358.522,200.098,0.0157618,0.000237925,0.0157616,-7.12504e-05,
7.43695,-0.28993,1.05673,-8.77753,0.0850268,0.0217646,0.079924,-2.30005e-05,-8.40111e-06,1.70103e-05,0.17243,-0.984946,0.000493746,0.012199,179.815,358.613,199.862,0.013912,-0.000475846,0.0139119,-6.95087e-05,
7.46201,0.520935,2.12947,-7.92703,-0.0926988,0.042517,0.0309697,-2.28676e-05,-8.44417e-06,1.68907e-05,0.169302,-0.985443,-0.0040998,0.01494,179.247,358.392,199.507,0.0139902,-0.000237921,0.01399,-7.32278e-05,
7.49021,1.11389,2.11575,-7.88944,0.11855,-0.113924,-0.00202131,-2.33143e-05,-8.48534e-06,1.6555e-05,0.165788,-0.986005,-0.00856723,0.0153554,178.74,358.428,199.106,0.0157097,0.000237925,0.0157095,-7.84901e-05,
7.52096,0.724988,0.631294,-9.24037,0.172293,0.0760401,-0.0674712,-2.33605e-05,-9.22757e-06,1.62654e-05,0.165363,-0.986025,-0.00909678,0.0180589,178.629,358.132,199.063,0.0157878,0,0.0157876,-7.88806e-05,
7.54901,0.597755,-0.526193,-10.4127,0.184532,0.0606088,-0.0919483,-2.30992e-05,-9.23479e-06,1.6659e-05,0.168275,-0.985532,-0.00517235,0.0195733,179.038,357.889,199.397,0.0158139,-0.000237925,0.0158137,-8.27733e-05,
7.57923,0.350491,-2.33756,-14.2188,-0.182277,-0.137861,0.0771839,-2.25438e-05,-9.51738e-06,1.58019e-05,0.172261,-0.984925,-0.00283057,0.0155024,179.374,358.306,199.85,0.0157357,0.000951693,0.0157356,-6.73888e-05,
7.60733,-0.0881389,-3.42632,-6.89797,-0.141836,0.081901,0.162322,-2.23163e-05,-9.15457e-06,1.58758e-05,0.17474,-0.98453,0.00273233,0.0126433,180.055,358.519,200.128,0.0140684,0.000475846,0.0140683,-5.35539e-05,
7.6343,0.835416,-1.01844,-10.9719,-0.238149,0.279315,0.120817,-2.21903e-05,-9.19148e-06,1.51785e-05,0.17571,-0.984316,0.00420156,0.0151994,180.168,358.201,200.24,0.0147718,-0.00832729,0.0147707,-0.000179236,
7.66518,0.583351,1.94878,-6.59254,0.0550452,-0.0777328,0.091551,-2.20607e-05,-8.86122e-06,1.52475e-05,0.171624,-0.985042,-0.000819768,0.0154066,179.604,358.277,199.773,0.0166215,0.00761352,0.0166213,-7.51367e-05,
7.70302,0.177646,1.63313,-9.66796,-0.163864,-0.0363936,-0.0368427,-2.17585e-05,-8.996e-06,1.50297e-05,0.170649,-0.985191,-0.00541876,0.0157825,179.079,358.324,199.667,0.0192789,0,0.0192787,-8.71491e-05,
7.74886,0.511332,0.853161,-9.44712,0.115495,0.130158,-0.129962,-2.23061e-05,-9.15675e-06,1.47818e-05,0.170282,-0.985197,-0.00974819,0.0172065,178.563,358.247,199.634,0.0244633,-0.000237925,0.024463,-0.000116406,
7.7948,-0.714389,-1.23667,-9.98279,-0.0297715,-0.0587423,-0.0591914,-2.08086e-05,-9.18708e-06,1.4313e-05,0.175029,-0.984342,-0.00548534,0.0201533,178.976,357.836,200.184,0.0244894,8.50523e-09,0.0244891,-0.000116529,
7.84078,0.160842,-2.97044,-6.26127,-0.141515,0.0875886,0.177599,-2.01822e-05,-9.62257e-06,1.53342e-05,0.180536,-0.983476,0.00188091,0.0133275,179.936,358.459,200.805,0.0244894,0.000475842,0.0244891,-0.000104876,
7.8801,0.763397,0.256177,-9.46356,-0.114377,0.132818,0.100442,-2.06797e-05,-8.72177e-06,1.46676e-05,0.182367,-0.983049,0.00257313,0.0187354,179.898,357.835,201.021,0.0120102,-0.000713767,0.0120101,-6.00065e-05,
7.90956,-2.40294,0.711349,-14.2423,-0.220268,-0.0268156,-0.0256683,-2.06106e-05,-1.00363e-05,1.46537e-05,0.17936,-0.983674,-0.00410442,0.0140676,179.248,358.498,200.677,-0.000234473,0.00356884,-0.000234472,3.34702e-07,
7.93977,-3.13589,0.130376,-7.64979,-0.115442,-0.11621,-0.090586,-1.96819e-05,-1.02392e-05,1.45987e-05,0.180953,-0.9834,-0.0126619,0.00457133,178.478,359.747,200.856,0.000286578,-0.000713768,0.000286577,-6.1363e-07,
7.96709,-1.61201,0.706774,-9.21687,0.015458,-0.0656598,-0.141669,-1.97135e-05,-9.86802e-06,1.43787e-05,0.182083,-0.983157,-0.0157891,8.53588e-05,178.219,0.319827,200.98,0.00010421,0,0.00010421,-2.23138e-07,
